TICKER,Type,Year,TOI,Net Interest Income,Fees Income,OPEX,Provision expense,PBT,Loan,NIM,Core TOI,Core PBT,Non-recurring income,Core TOI_Prior_Year,PBT_Prior_Year,OPEX_Prior_Year,Provision expense_Prior_Year,Non-recurring income_Prior_Year,Net Interest Income_Prior_Year,Fees Income_Prior_Year,Loan_Prior_Year,NIM_Prior_Year,Core_TOI_Change,PBT_Change,OPEX_Change,Provision_Change,Non_Recurring_Change,NII_Change,Fee_Change,Loan_Growth_%,Small_PBT_Flag,Scores_Capped,PBT_Growth_%,Top_Line_Impact,Cost_Cutting_Impact,Non_Recurring_Impact,NII_Impact,Fee_Impact,OPEX_Impact,Provision_Impact,Loan_Impact,NIM_Impact,Total_Impact
SHB,Private_2,2020,12207411000000.0,9933199000000.0,522749000000.0,-4299189000000.0,-4640222000000.0,3268000000000.0,305637310000000.0,0.0278790332073919,10455948000000.0,1516537000000.0,1751463000000.0,8524545000000.0,3026340000000.0,-3951732000000.0,-2410964000000.0,864491000000.0,7830439000000.0,694106000000.0,265161676000000.0,0.0247817399805498,1931403000000.0,241660000000.0,-347457000000.0,-2229258000000.0,886972000000.0,2102760000000.0,-171357000000.0,14.182097373242355,False,True,7.985223074737141,39.9,-39.9,29.3,39.9,-5.7,-11.5,-39.9,7.1,32.8,29.3
SHB,Private_2,2021,18153018000000.0,15570349000000.0,585623000000.0,-4405941000000.0,-7487035000000.0,6260042000000.0,362416124000000.0,0.0367524027935104,16155972000000.0,4262996000000.0,1997046000000.0,10455948000000.0,3268000000000.0,-4299189000000.0,-4640222000000.0,1751463000000.0,9933199000000.0,522749000000.0,305637310000000.0,0.0278790332073919,5700024000000.0,2992042000000.0,-106752000000.0,-2846813000000.0,245583000000.0,5637150000000.0,62874000000.0,16.998285200042844,False,False,91.55575275397797,174.4,-90.4,7.5,172.5,1.9,-3.3,-87.1,8.5,164.0,91.5
SHB,Private_2,2022,19340982000000.0,17550084000000.0,890554000000.0,-4391593000000.0,-5260021000000.0,9689368000000.0,385633215000000.0,0.036447335394946,18440638000000.0,8789024000000.0,900344000000.0,16155972000000.0,6260042000000.0,-4405941000000.0,-7487035000000.0,1997046000000.0,15570349000000.0,585623000000.0,362416124000000.0,0.0367524027935104,2284666000000.0,3429326000000.0,14348000000.0,2227014000000.0,-1096702000000.0,1979735000000.0,304931000000.0,6.20736889655884,False,False,54.78119795362395,36.5,35.8,-17.5,31.6,4.9,0.2,35.6,3.1,28.5,54.8
SHB,Private_2,2023,21328397000000.0,19285353000000.0,544927000000.0,-5051539000000.0,-7037837000000.0,9239021000000.0,438464147000000.0,0.0352598237148955,19830280000000.0,7740904000000.0,1498117000000.0,18440638000000.0,9689368000000.0,-4391593000000.0,-5260021000000.0,900344000000.0,17550084000000.0,890554000000.0,385633215000000.0,0.036447335394946,1389642000000.0,-450347000000.0,-659946000000.0,-1777816000000.0,597773000000.0,1735269000000.0,-345627000000.0,12.821526784598541,False,True,-4.647847000960228,14.3,-23.2,6.2,17.9,-3.6,-6.8,-18.3,6.4,11.5,-2.7
SHB,Private_2,2024,23572265000000.0,21232119000000.0,1283420000000.0,-5760231000000.0,-6242792000000.0,11569242000000.0,519949991000000.0,0.0326796070243562,22515539000000.0,10512516000000.0,1056726000000.0,19830280000000.0,9239021000000.0,-5051539000000.0,-7037837000000.0,1498117000000.0,19285353000000.0,544927000000.0,438464147000000.0,0.0352598237148955,2685259000000.0,2330221000000.0,-708692000000.0,795045000000.0,-441391000000.0,1946766000000.0,738493000000.0,17.004307588793104,False,False,25.22151427083021,29.1,0.9,-4.8,21.1,8.0,-7.7,8.6,8.5,12.6,25.2
SOCB,SOCB,2018,112207022000000.0,85576212000000.0,9724068000000.0,-43812056000000.0,-34094602000000.0,34300364000000.0,2485531486000000.0,,95300280000000.0,17393622000000.0,16906742000000.0,,,,,,,,,,,,,,,,,,False,False,0.0,,,,,,,,,,
SOCB,SOCB,2019,134371007000000.0,103754195000000.0,12628553000000.0,-48809552000000.0,-39925876000000.0,45635579000000.0,2786975821000000.0,0.0283710369317304,116382748000000.0,27647320000000.0,17988259000000.0,95300280000000.0,34300364000000.0,-43812056000000.0,-34094602000000.0,16906742000000.0,85576212000000.0,9724068000000.0,2485531486000000.0,,21082468000000.0,11335215000000.0,-4997496000000.0,-5831274000000.0,1081517000000.0,18177983000000.0,2904485000000.0,11.434572488872229,False,False,33.04692335043441,61.5,-31.6,3.1,53.0,8.5,-14.6,-17.0,5.7,47.3,33.0
SOCB,SOCB,2020,144417119000000.0,107663103000000.0,16214614000000.0,-49816558000000.0,-45439908000000.0,49160653000000.0,3069417447000000.0,0.0271226846589178,123877717000000.0,28621251000000.0,20539402000000.0,116382748000000.0,45635579000000.0,-48809552000000.0,-39925876000000.0,17988259000000.0,103754195000000.0,12628553000000.0,2786975821000000.0,0.0283710369317304,7494969000000.0,3525074000000.0,-1007006000000.0,-5514032000000.0,2551143000000.0,3908908000000.0,3586061000000.0,9.645582633369013,False,False,7.724398544390112,16.4,-14.3,5.6,8.6,7.9,-2.2,-12.1,4.8,3.8,7.7
SOCB,SOCB,2021,172374000000000.0,131011390000000.0,18981860000000.0,-54225359000000.0,-59623254000000.0,58525387000000.0,3446050365000000.0,0.0301306445874356,149993250000000.0,36144637000000.0,22380750000000.0,123877717000000.0,49160653000000.0,-49816558000000.0,-45439908000000.0,20539402000000.0,107663103000000.0,16214614000000.0,3069417447000000.0,0.0271226846589178,26115533000000.0,9364734000000.0,-4408801000000.0,-14183346000000.0,1841348000000.0,23348287000000.0,2767246000000.0,11.561193420565393,False,False,19.049246559031673,53.1,-37.8,3.8,47.5,5.6,-9.0,-28.9,5.8,41.7,19.1
SOCB,SOCB,2022,201781955000000.0,157108117000000.0,18349114000000.0,-62815440000000.0,-57642880000000.0,81323635000000.0,3942109673000000.0,0.0308213435383107,175457231000000.0,54998911000000.0,26324724000000.0,149993250000000.0,58525387000000.0,-54225359000000.0,-59623254000000.0,22380750000000.0,131011390000000.0,18981860000000.0,3446050365000000.0,0.0301306445874356,25463981000000.0,22798248000000.0,-8590081000000.0,1980374000000.0,3943974000000.0,26096727000000.0,-632746000000.0,13.428493845520025,False,False,38.954459199048095,43.5,-11.3,6.7,44.6,-1.1,-14.7,3.4,6.7,37.9,38.9
SOCB,SOCB,2023,211284644000000.0,162713913000000.0,19463322000000.0,-67438996000000.0,-50023532000000.0,93822116000000.0,4521368464000000.0,0.0279337338815357,182177235000000.0,64714707000000.0,29107409000000.0,175457231000000.0,81323635000000.0,-62815440000000.0,-57642880000000.0,26324724000000.0,157108117000000.0,18349114000000.0,3942109673000000.0,0.0308213435383107,6720004000000.0,12498481000000.0,-4623556000000.0,7619348000000.0,2782685000000.0,5605796000000.0,1114208000000.0,13.688433564154664,False,False,15.368817441571567,8.3,3.7,3.4,6.9,1.4,-5.7,9.4,6.8,0.1,15.4
SOCB,SOCB,2024,231548045000000.0,175816105000000.0,18906994000000.0,-73540109000000.0,-52023007000000.0,105984929000000.0,5227236033000000.0,0.0266311138802401,194723099000000.0,69159983000000.0,36824946000000.0,182177235000000.0,93822116000000.0,-67438996000000.0,-50023532000000.0,29107409000000.0,162713913000000.0,19463322000000.0,4521368464000000.0,0.0279337338815357,12545864000000.0,12162813000000.0,-6101113000000.0,-1999475000000.0,7717537000000.0,13102192000000.0,-556328000000.0,14.481407451029963,False,False,12.963695041795903,13.4,-8.6,8.2,14.0,-0.6,-6.5,-2.1,7.2,6.8,13.0
SSB,Private_3,2020,4583687000000.0,3061716000000.0,356198000000.0,-2177375000000.0,-677376000000.0,1728936000000.0,108869236000000.0,0.0069952785372406,3417914000000.0,563163000000.0,1165773000000.0,,,,,,,,,,,,,,,,,,False,False,0.0,,,,,,,,,,
SSB,Private_3,2021,7035790000000.0,5186093000000.0,1145887000000.0,-2529414000000.0,-1237838000000.0,3268538000000.0,127588159000000.0,0.0274508067973499,6331980000000.0,2564728000000.0,703810000000.0,3417914000000.0,1728936000000.0,-2177375000000.0,-677376000000.0,1165773000000.0,3061716000000.0,356198000000.0,108869236000000.0,0.0069952785372406,2914066000000.0,1539602000000.0,-352039000000.0,-560462000000.0,-461963000000.0,2124377000000.0,789689000000.0,15.832808273981028,False,False,89.04910303215388,168.6,-52.8,-26.7,122.9,45.7,-20.4,-32.4,7.9,115.0,89.1
SSB,Private_3,2022,9647247000000.0,7005927000000.0,1367317000000.0,-3403523000000.0,-1174738000000.0,5068986000000.0,153955992000000.0,0.0328577220741609,8373244000000.0,3794983000000.0,1274003000000.0,6331980000000.0,3268538000000.0,-2529414000000.0,-1237838000000.0,703810000000.0,5186093000000.0,1145887000000.0,127588159000000.0,0.0274508067973499,2041264000000.0,1800448000000.0,-874109000000.0,63100000000.0,570193000000.0,1819834000000.0,221430000000.0,18.730868964136285,False,False,55.08419972476991,62.5,-24.8,17.5,55.7,6.8,-26.7,1.9,9.4,46.3,55.2
SSB,Private_3,2023,9423991000000.0,7070719000000.0,1307857000000.0,-3607148000000.0,-1200285000000.0,4616558000000.0,179751893000000.0,0.029740474436959,8378576000000.0,3571143000000.0,1045415000000.0,8373244000000.0,5068986000000.0,-3403523000000.0,-1174738000000.0,1274003000000.0,7005927000000.0,1367317000000.0,153955992000000.0,0.0328577220741609,5332000000.0,-452428000000.0,-203625000000.0,-25547000000.0,-228588000000.0,64792000000.0,-59460000000.0,15.460168704134755,False,False,-8.925414274176333,0.1,-4.5,-4.5,1.3,-1.2,-4.0,-0.5,7.7,-6.4,-8.9
SSB,Private_3,2024,12408999000000.0,9966410000000.0,1111695000000.0,-4130218000000.0,-2239382000000.0,6039399000000.0,209354643000000.0,0.0347419188944679,11078105000000.0,4708505000000.0,1330894000000.0,8378576000000.0,4616558000000.0,-3607148000000.0,-1200285000000.0,1045415000000.0,7070719000000.0,1307857000000.0,179751893000000.0,0.029740474436959,2699529000000.0,1422841000000.0,-523070000000.0,-1039097000000.0,285479000000.0,2895691000000.0,-196162000000.0,15.215755717863347,False,False,30.820386097174563,58.5,-33.8,6.2,62.7,-4.3,-11.3,-22.5,7.6,55.1,30.9
STB,Private_1,2018,11676935000000.0,7633794000000.0,2682144000000.0,-7837830000000.0,-1592114000000.0,2246991000000.0,256622753000000.0,0.0228017928553224,10315938000000.0,885994000000.0,1360997000000.0,,,,,,,,,,,,,,,,,,False,False,0.0,,,,,,,,,,
STB,Private_1,2019,14635338000000.0,9180688000000.0,3322990000000.0,-9265703000000.0,-2152889000000.0,3216746000000.0,296029774000000.0,0.024414036074686,12503678000000.0,1085086000000.0,2131660000000.0,10315938000000.0,2246991000000.0,-7837830000000.0,-1592114000000.0,1360997000000.0,7633794000000.0,2682144000000.0,256622753000000.0,0.0228017928553224,2187740000000.0,969755000000.0,-1427873000000.0,-560775000000.0,770663000000.0,1546894000000.0,640846000000.0,14.261047973096483,False,False,43.15793877234043,97.4,-88.5,34.3,68.8,28.5,-63.5,-24.9,7.1,61.7,43.2
STB,Private_1,2020,17270869000000.0,11526554000000.0,3744015000000.0,-10894615000000.0,-3036974000000.0,3339280000000.0,340268127000000.0,0.0270949627629064,15270569000000.0,1338980000000.0,2000300000000.0,12503678000000.0,3216746000000.0,-9265703000000.0,-2152889000000.0,2131660000000.0,9180688000000.0,3322990000000.0,296029774000000.0,0.024414036074686,2766891000000.0,122534000000.0,-1628912000000.0,-884085000000.0,-131360000000.0,2345866000000.0,421025000000.0,13.904918727682555,False,True,3.809253201838131,19.0,-19.0,-4.1,19.0,13.1,-19.0,-19.0,7.0,12.0,-4.1
STB,Private_1,2021,17704317000000.0,11964487000000.0,4342519000000.0,-9749916000000.0,-3554375000000.0,4400026000000.0,387929596000000.0,0.0256470917583265,16307006000000.0,3002715000000.0,1397311000000.0,15270569000000.0,3339280000000.0,-10894615000000.0,-3036974000000.0,2000300000000.0,11526554000000.0,3744015000000.0,340268127000000.0,0.0270949627629064,1036437000000.0,1060746000000.0,1144699000000.0,-517401000000.0,-602989000000.0,437933000000.0,598504000000.0,13.090254883974692,False,False,31.76570997340744,31.0,18.8,-18.0,13.1,17.9,34.3,-15.5,6.5,6.6,31.8
STB,Private_1,2022,26141290000000.0,17147134000000.0,5194080000000.0,-10920717000000.0,-8881501000000.0,6339072000000.0,438627777000000.0,0.0328420640803803,22341214000000.0,2538996000000.0,3800076000000.0,16307006000000.0,4400026000000.0,-9749916000000.0,-3554375000000.0,1397311000000.0,11964487000000.0,4342519000000.0,387929596000000.0,0.0256470917583265,6034208000000.0,1939046000000.0,-1170801000000.0,-5327126000000.0,2402765000000.0,5182647000000.0,851561000000.0,12.26731081376489,False,False,44.0689668651958,137.1,-147.7,54.6,117.8,19.3,-26.6,-121.1,6.1,111.7,44.0
STB,Private_1,2023,26173011000000.0,22072333000000.0,2617903000000.0,-12889906000000.0,-3688105000000.0,9595000000000.0,482731122000000.0,0.036942873970352,24690236000000.0,8112225000000.0,1482775000000.0,22341214000000.0,6339072000000.0,-10920717000000.0,-8881501000000.0,3800076000000.0,17147134000000.0,5194080000000.0,438627777000000.0,0.0328420640803803,2349022000000.0,3255928000000.0,-1969189000000.0,5193396000000.0,-2317301000000.0,4925199000000.0,-2576177000000.0,9.573542958746632,False,False,51.36284932557952,37.0,50.8,-36.6,77.7,-40.6,-31.1,81.9,4.8,72.9,51.2
STB,Private_1,2024,28677118000000.0,24531698000000.0,2978425000000.0,-13982389000000.0,-1974364000000.0,12720365000000.0,539314658000000.0,0.0355716981273453,27510123000000.0,11553370000000.0,1166995000000.0,24690236000000.0,9595000000000.0,-12889906000000.0,-3688105000000.0,1482775000000.0,22072333000000.0,2617903000000.0,482731122000000.0,0.036942873970352,2819887000000.0,3125365000000.0,-1092483000000.0,1713741000000.0,-315780000000.0,2459365000000.0,360522000000.0,11.07260302958249,False,False,32.572850442939036,29.4,6.5,-3.3,25.6,3.7,-11.4,17.8,5.5,20.1,32.6
Sector,Sector,2018,257823922000000.0,195184822000000.0,25100994000000.0,-111143651000000.0,-59254707000000.0,87425564000000.0,4592667747000000.0,0.0251393006972942,220285816000000.0,49887458000000.0,37538106000000.0,,,,,,,,,,,,,,,,,,False,False,0.0,,,,,,,,,,
Sector,Sector,2019,310744201000000.0,238562527000000.0,33092889000000.0,-127256481000000.0,-70424788000000.0,113062932000000.0,5320943214000000.0,0.033753988804795,271655416000000.0,73974147000000.0,39088785000000.0,220285816000000.0,87425564000000.0,-111143651000000.0,-59254707000000.0,37538106000000.0,195184822000000.0,25100994000000.0,4592667747000000.0,0.0251393006972942,51369600000000.0,25637368000000.0,-16112830000000.0,-11170081000000.0,1550679000000.0,43377705000000.0,7991895000000.0,14.692435881638385,False,False,29.32479566274231,58.8,-31.2,1.8,49.6,9.1,-18.4,-12.8,7.3,42.3,29.4
Sector,Sector,2020,370769449301689.0,279279873211277.0,41373989577917.0,-143390146738952.0,-89634008164857.0,137745294397880.0,6360832455280233.0,0.0217016789379759,320653862789194.0,87629707885385.0,50115586512495.0,271655416000000.0,113062932000000.0,-127256481000000.0,-70424788000000.0,39088785000000.0,238562527000000.0,33092889000000.0,5320943214000000.0,0.033753988804795,48998446789194.0,24682362397880.0,-16133665738952.0,-19209220164857.0,11026801512495.0,40717346211277.0,8281100577917.0,17.803616003598627,False,False,21.830640654073964,43.3,-31.3,9.8,36.0,7.3,-14.3,-17.0,8.9,27.1,21.8
Sector,Sector,2021,461598681298404.0,349341318380182.0,55264501635866.0,-155485959421210.0,-121607794587306.0,184504927289888.0,7373738735548096.0,,404605820016048.0,127512066007532.0,56992861282356.0,320653862789194.0,137745294397880.0,-143390146738952.0,-89634008164857.0,50115586512495.0,279279873211277.0,41373989577917.0,6360832455280233.0,0.0217016789379759,83951957226854.0,46759632892008.0,-12095812682258.0,-31973786422449.0,6877274769861.0,70061445168905.0,13890512057949.0,14.749732863072735,False,False,33.946446661867,60.9,-32.0,5.0,50.9,10.1,-8.8,-23.2,7.4,43.5,33.9
Sector,Sector,2022,553161859475450.0,429240805964289.0,62747478286232.0,-186264399591936.0,-120481718221186.0,246415741662328.0,8553933648866474.0,0.0378449699417578,491988284250521.0,185242166437399.0,61173575224929.0,404605820016048.0,184504927289888.0,-155485959421210.0,-121607794587306.0,56992861282356.0,349341318380182.0,55264501635866.0,7373738735548096.0,,87382464234473.0,61910814372440.0,-30778440170726.0,1126076366120.0,4180713942573.0,79899487584107.0,7482976650366.0,14.819427281455308,False,False,33.55510082132809,47.3,-16.1,2.3,43.3,4.1,-16.7,0.6,7.4,35.9,33.5
Sector,Sector,2023,575102703200205.0,446858656887602.0,63522549019185.0,-197217442695411.0,-123614105990369.0,254271154514425.0,1.0076087154910224e+16,0.0339036966629475,510381205906787.0,189549657221007.0,64721497293418.0,491988284250521.0,246415741662328.0,-186264399591936.0,-120481718221186.0,61173575224929.0,429240805964289.0,62747478286232.0,8553933648866474.0,0.0378449699417578,18392921656266.0,7855412852097.0,-10953043103475.0,-3132387769183.0,3547922068489.0,17617850923313.0,775070732953.0,16.34086748561416,False,False,3.1878697355551022,7.5,-5.7,1.4,7.2,0.3,-4.4,-1.3,8.2,-1.0,3.2
Sector,Sector,2024,652389665502175.0,512719060960358.0,61294451715413.0,-218579527652777.0,-133138740326245.0,300671397523153.0,1.1898929435754836e+16,0.033086585090078,574013512675771.0,222295244696749.0,78376152826404.0,510381205906787.0,254271154514425.0,-197217442695411.0,-123614105990369.0,64721497293418.0,446858656887602.0,63522549019185.0,1.0076087154910224e+16,0.0339036966629475,63632306768984.0,46400243008728.0,-21362084957366.0,-9524634335876.0,13654655532986.0,65860404072756.0,-2228097303772.0,16.590133375543857,False,False,18.248331430805564,25.0,-12.2,5.4,25.9,-0.9,-8.4,-3.7,8.3,17.6,18.2
TCB,Private_1,2018,18349768000000.0,11389939000000.0,3272580000000.0,-5842507000000.0,-1846245000000.0,10661016000000.0,159939217000000.0,0.0188587904431535,14662519000000.0,6973767000000.0,3687249000000.0,,,,,,,,,,,,,,,,,,False,False,0.0,,,,,,,,,,
TCB,Private_1,2019,21068145000000.0,14257844000000.0,3253353000000.0,-7312509000000.0,-917368000000.0,12838268000000.0,230802027000000.0,0.0432777067016752,17511197000000.0,9281320000000.0,3556948000000.0,14662519000000.0,10661016000000.0,-5842507000000.0,-1846245000000.0,3687249000000.0,11389939000000.0,3272580000000.0,159939217000000.0,0.0188587904431535,2848678000000.0,2177252000000.0,-1470002000000.0,928877000000.0,-130301000000.0,2867905000000.0,-19227000000.0,36.270965037926736,False,False,20.422556349226003,26.7,-5.1,-1.2,26.9,-0.2,-13.8,8.7,18.1,8.8,20.4
TCB,Private_1,2020,27042526000000.0,18751209000000.0,4188778000000.0,-8631195000000.0,-2611035000000.0,15800296000000.0,277524615000000.0,0.0488080869905394,22939987000000.0,11697757000000.0,4102539000000.0,17511197000000.0,12838268000000.0,-7312509000000.0,-917368000000.0,3556948000000.0,14257844000000.0,3253353000000.0,230802027000000.0,0.0432777067016752,5428790000000.0,2962028000000.0,-1318686000000.0,-1693667000000.0,545591000000.0,4493365000000.0,935425000000.0,18.382899553000414,False,False,23.07186608037782,42.3,-23.5,4.2,35.0,7.3,-10.3,-13.2,9.2,25.8,23.0
TCB,Private_1,2021,37076291000000.0,26698613000000.0,6382240000000.0,-11173395000000.0,-2664603000000.0,23238293000000.0,347341244000000.0,0.0570341418576498,33080853000000.0,19242855000000.0,3995438000000.0,22939987000000.0,15800296000000.0,-8631195000000.0,-2611035000000.0,4102539000000.0,18751209000000.0,4188778000000.0,277524615000000.0,0.0488080869905394,10140866000000.0,7437997000000.0,-2542200000000.0,-53568000000.0,-107101000000.0,7947404000000.0,2193462000000.0,22.346117328839373,False,False,47.075048467446436,64.2,-16.4,-0.7,50.3,13.9,-16.1,-0.3,11.2,39.1,47.1
TCB,Private_1,2022,40527191000000.0,30289775000000.0,8152605000000.0,-13023129000000.0,-1936294000000.0,25567768000000.0,420523705000000.0,0.0528458271600354,38442380000000.0,23482957000000.0,2084811000000.0,33080853000000.0,23238293000000.0,-11173395000000.0,-2664603000000.0,3995438000000.0,26698613000000.0,6382240000000.0,347341244000000.0,0.0570341418576498,5361527000000.0,2329475000000.0,-1849734000000.0,728309000000.0,-1910627000000.0,3591162000000.0,1770365000000.0,19.061284434276217,False,False,10.024294813736963,23.1,-4.8,-8.2,15.5,7.6,-8.0,3.1,9.5,6.0,10.1
TCB,Private_1,2023,40061092000000.0,27691120000000.0,8714897000000.0,-13251796000000.0,-3921068000000.0,22888228000000.0,518641568000000.0,0.0401347840535133,36406017000000.0,19233153000000.0,3655075000000.0,38442380000000.0,25567768000000.0,-13023129000000.0,-1936294000000.0,2084811000000.0,30289775000000.0,8152605000000.0,420523705000000.0,0.0528458271600354,-2036363000000.0,-2679540000000.0,-228667000000.0,-1984774000000.0,1570264000000.0,-2598655000000.0,562292000000.0,20.89469570921837,False,False,-10.480148286702226,-8.0,-8.7,6.1,-10.2,2.2,-0.9,-7.8,10.4,-20.6,-10.6
TCB,Private_1,2024,46990397000000.0,35507963000000.0,8042248000000.0,-15369735000000.0,-4082294000000.0,27538368000000.0,631724964000000.0,0.0420479609562984,43550211000000.0,24098182000000.0,3440186000000.0,36406017000000.0,22888228000000.0,-13251796000000.0,-3921068000000.0,3655075000000.0,27691120000000.0,8714897000000.0,518641568000000.0,0.0401347840535133,7144194000000.0,4650140000000.0,-2117939000000.0,-161226000000.0,-214889000000.0,7816843000000.0,-672649000000.0,19.66041133053408,False,False,20.316732252055512,31.2,-10.0,-0.9,34.2,-2.9,-9.2,-0.7,9.8,24.4,20.3
TPB,Private_2,2018,5626800000000.0,4377777000000.0,676185000000.0,-2846688000000.0,-522332000000.0,2257780000000.0,77185148000000.0,0.0063678864655702,5053962000000.0,1684942000000.0,572838000000.0,,,,,,,,,,,,,,,,,,False,False,0.0,,,,,,,,,,
TPB,Private_2,2019,8469463000000.0,5633322000000.0,1173945000000.0,-3303325000000.0,-1297949000000.0,3868189000000.0,95643700000000.0,0.0407329398716244,6807267000000.0,2205993000000.0,1662196000000.0,5053962000000.0,2257780000000.0,-2846688000000.0,-522332000000.0,572838000000.0,4377777000000.0,676185000000.0,77185148000000.0,0.0063678864655702,1753305000000.0,1610409000000.0,-456637000000.0,-775617000000.0,1089358000000.0,1255545000000.0,497760000000.0,21.360498798209893,False,False,71.3271000717519,77.7,-54.6,48.2,55.6,22.0,-20.3,-34.4,10.7,44.9,71.3
TPB,Private_2,2020,10369189000000.0,7619057000000.0,937033000000.0,-4197293000000.0,-1783373000000.0,4388523000000.0,119990991000000.0,0.0444578617735594,8556090000000.0,2575424000000.0,1813099000000.0,6807267000000.0,3868189000000.0,-3303325000000.0,-1297949000000.0,1662196000000.0,5633322000000.0,1173945000000.0,95643700000000.0,0.0407329398716244,1748823000000.0,520334000000.0,-893968000000.0,-485424000000.0,150903000000.0,1985735000000.0,-236912000000.0,22.58197963146848,False,False,13.451617798406437,45.2,-35.7,3.9,51.3,-6.1,-23.1,-12.6,11.3,40.0,13.4
TPB,Private_2,2021,13517408000000.0,9946049000000.0,1542466000000.0,-4570696000000.0,-2908490000000.0,6038222000000.0,141227857000000.0,0.0429765506537479,11488515000000.0,4009329000000.0,2028893000000.0,8556090000000.0,4388523000000.0,-4197293000000.0,-1783373000000.0,1813099000000.0,7619057000000.0,937033000000.0,119990991000000.0,0.0444578617735594,2932425000000.0,1649699000000.0,-373403000000.0,-1125117000000.0,215794000000.0,2326992000000.0,605433000000.0,16.259826702857218,False,False,37.591212350943586,66.8,-34.1,4.9,53.0,13.8,-8.5,-25.6,8.1,44.9,37.6
TPB,Private_2,2022,15617189000000.0,11386597000000.0,2691980000000.0,-5945257000000.0,-1843644000000.0,7828288000000.0,160992963000000.0,0.0397533737274769,14078577000000.0,6289676000000.0,1538612000000.0,11488515000000.0,6038222000000.0,-4570696000000.0,-2908490000000.0,2028893000000.0,9946049000000.0,1542466000000.0,141227857000000.0,0.0429765506537479,2590062000000.0,1790066000000.0,-1374561000000.0,1064846000000.0,-490281000000.0,1440548000000.0,1149514000000.0,13.079910245760038,False,False,29.645581099866813,42.9,-5.1,-8.1,23.9,19.0,-22.8,17.6,6.5,17.4,29.7
TPB,Private_2,2023,16236757000000.0,12427828000000.0,2279248000000.0,-6701533000000.0,-3946265000000.0,5588959000000.0,205262092000000.0,0.0392384339085886,14707076000000.0,4059278000000.0,1529681000000.0,14078577000000.0,7828288000000.0,-5945257000000.0,-1843644000000.0,1538612000000.0,11386597000000.0,2691980000000.0,160992963000000.0,0.0397533737274769,628499000000.0,-2239329000000.0,-756276000000.0,-2102621000000.0,-8931000000.0,1041231000000.0,-412732000000.0,24.173934746102002,False,False,-28.605603166362815,8.0,-36.5,-0.1,13.3,-5.3,-9.7,-26.9,12.1,1.2,-28.6
TPB,Private_2,2024,18038267000000.0,12906656000000.0,3363610000000.0,-6278857000000.0,-4159212000000.0,7600198000000.0,250331368000000.0,0.0350588558113456,16270266000000.0,5832197000000.0,1768001000000.0,14707076000000.0,5588959000000.0,-6701533000000.0,-3946265000000.0,1529681000000.0,12427828000000.0,2279248000000.0,205262092000000.0,0.0392384339085886,1563190000000.0,2011239000000.0,422676000000.0,-212947000000.0,238320000000.0,478828000000.0,1084362000000.0,19.784865217336524,False,False,35.98593226395112,28.0,3.7,4.2,8.6,19.4,7.6,-3.8,9.9,-1.3,35.9
VAB,Private_3,2021,1973855255313.0,1551307386645.0,40814909584.0,-661502856039.0,-472641071655.0,839711327619.0,54458731509641.0,0.0048183560404247,1592122296229.0,457978368535.0,381732959084.0,,,,,,,,,,,,,,,,,,False,False,0.0,,,,,,,,,,
VAB,Private_3,2022,1985748977185.0,1489536923112.0,72798979767.0,-816418234131.0,-61492728801.0,1107838014253.0,62508119103848.0,0.0163134910550843,1562335902879.0,684424939947.0,423413074306.0,1592122296229.0,839711327619.0,-661502856039.0,-472641071655.0,381732959084.0,1551307386645.0,40814909584.0,54458731509641.0,0.0048183560404247,-29786393350.0,268126686634.0,-154915378092.0,411148342854.0,41680115222.0,-61770463533.0,31984070183.0,13.763536509683059,False,False,31.93081691469767,-3.5,30.5,4.9,-7.3,3.8,-18.5,48.9,6.9,-14.2,31.9
VAB,Private_3,2023,2513009641163.0,1809543628728.0,76586075240.0,-909264656851.0,-686831625146.0,916913359166.0,69059040694653.0,0.0185790400494228,1886129703968.0,290033421971.0,626879937195.0,1562335902879.0,1107838014253.0,-816418234131.0,-61492728801.0,423413074306.0,1489536923112.0,72798979767.0,62508119103848.0,0.0163134910550843,323793801089.0,-190924655087.0,-92846422720.0,-625338896345.0,203466862889.0,320006705616.0,3787095473.0,9.958292936988121,False,False,-17.23398661452666,29.2,-64.8,18.4,28.9,0.3,-8.4,-56.4,5.0,23.9,-17.2
VAB,Private_3,2024,2661948590057.0,2327701288865.0,128629255624.0,-1021123000621.0,-555164005464.0,1085661583972.0,79915536116174.0,0.021786656497156,2456330544489.0,880043538404.0,205618045568.0,1886129703968.0,916913359166.0,-909264656851.0,-686831625146.0,626879937195.0,1809543628728.0,76586075240.0,69059040694653.0,0.0185790400494228,570200840521.0,168748224806.0,-111858343770.0,131667619682.0,-421261891627.0,518157660137.0,52043180384.0,14.574963935365895,False,False,18.40394439879128,62.2,2.2,-45.9,56.5,5.7,-12.2,14.4,7.3,49.2,18.5
VBB,Private_3,2018,1353149000000.0,1044458000000.0,15177000000.0,-872878000000.0,-79279000000.0,400992000000.0,35495274000000.0,0.0129863904108014,1059635000000.0,107478000000.0,293514000000.0,,,,,,,,,,,,,,,,,,False,False,0.0,,,,,,,,,,
