TICKER,Type,YEARREPORT,LENGTHREPORT,ENDDATE_x,Year,TOI,PBT,NIM,Loan yield,Deposit yield,ROA,ROE,NPL,GROUP 2,NPL Formation (%),G2 Formation (%),NPL Coverage ratio,Provision/ Total Loan,Loan,Deposit,Total Assets,Total Equity,Leverage Multiple,Net Interest Income,OPEX,PPOP,Provision expense,NPATMI,LDR,CASA,CIR,Individual %,Fees/ Total asset,Provision on Balance Sheet,Write-off,Overdue_loan
NVB,Private_3,2023,5,2023-12-31,2023,719152000000.0,-666519000000.0,0.005918949005281246,0.11121115436386275,0.006300574969520778,-0.007195784261477206,-0.12331930490196981,0.297573394197942,0.03863239003705877,0.16580285268474115,0.1557122184854858,0.06546216374433413,0.019479798256942966,55344259000000.0,76850214000000.0,96249499000000.0,5094672000000.0,18.892187563792135,457229000000.0,-1238721000000.0,-519569000000.0,-146950000000.0,-669556000000.0,0.7201575131592998,0.06331896486325984,1.7224745255523173,0.0,0.00036022124643225213,-1078095000000.0,0.0,0.33620578423500075
NVB,Private_3,2024,5,2024-12-31,2024,-1472498000000.0,-5128090000000.0,-0.018948045503343326,0.03749058076100978,0.007190582871114699,-0.04776699075240276,-0.9169036420768217,0.19539682066891165,0.018707934502587436,-0.0397447005298237,-0.05431800975056871,0.086020636335672,0.01680815885190697,71174720000000.0,96117186000000.0,118498716000000.0,6092846000000.0,19.44882834721245,-1782193000000.0,-3392048000000.0,-4864546000000.0,-263544000000.0,-5128938000000.0,0.7404994149537419,0.09712387959422782,-2.303601091478562,0.0,0.0006981943947706388,-1196316000000.0,-362024000000.0,0.21410475517149907
OCB,Private_2,2020,5,2020-12-31,2020,8012866790577.0,4419308894125.0,0.039339451102263785,0.10987441176612478,0.008057427697698093,0.02608422372809235,0.30047074011170827,0.016903915612079233,0.030374548142894683,-0.15947037519567342,-0.1400951185100974,0.6214080735238824,0.010504229635512435,89237886166154.0,87171375610769.0,152528878791414.0,17435383126063.0,8.748237861398565,4981711182178.0,-2330118602224.0,5682748188353.0,-1263439294228.0,3534772209513.0,1.0237062974044626,0.1199809965067584,0.2907971220692426,0.3645705598325421,0.006202773890502965,-937375248477.0,-1048585000000.0,0.047278463754973916
OCB,Private_2,2021,5,2021-12-31,2021,8919153043091.0,5518552962269.0,0.03618411684608361,0.10085091743606032,0.003779686234781355,0.02614064503211917,0.22451146302047964,0.01322420855927084,0.022896317638527123,0.007429506778539753,0.0032387478229243248,0.8270225636213597,0.010936718864551697,102050733038455.0,98804612775544.0,184491035016344.0,21805009400355.0,8.46094728183609,5765584993537.0,-2402923565171.0,6516229477920.0,-997676515651.0,4404958967802.0,1.032853934363219,0.1581210210324918,0.26941163062925183,0.3777298814404879,0.004655515559412865,-1116100177163.0,-821923000000.0,0.03612052619779796
OCB,Private_2,2022,5,2022-12-31,2022,8533571498265.0,4389307648075.0,0.03911714782818095,0.10677374278716308,0.016650140790487808,0.018546126870669463,0.14910463271972035,0.022294862902417226,0.025325958655208727,0.018841047326563224,0.025676166574948787,0.5923888399434977,0.013207227971462263,119802569762625.0,102203189310223.0,193994237850692.0,25272239382832.0,7.6761791826994425,6947583041177.0,-3076802357805.0,5456769140460.0,-1067461492385.0,3509717944636.0,1.1721999144173636,0.11109788479709651,0.3605527132960167,0.41682301226335655,0.0053591216312465885,-1582259850422.0,-601301000000.0,0.04762082155762595
OCB,Private_2,2023,5,2023-12-31,2023,8938126559042.0,4139476155259.0,0.0329921132255694,0.11371931600938101,0.018289276638969877,0.015218787952338613,0.12278122988635058,0.026519742961461437,0.0213207046500313,0.016161325102819535,0.01703301475328294,0.6409394826536621,0.016997550333827192,147206466215571.0,125945932418559.0,240114274727459.0,28535703470870.0,8.414520951711388,6765518258874.0,-3171425038560.0,5766701520482.0,-1627225365223.0,3303302700616.0,1.1688068315406677,0.12207428291727367,0.35481988508561885,0.3756786989562346,0.004063790127986515,-2502149318964.0,-703272500000.0,0.04784044761149274
OCB,Private_2,2024,5,2024-12-31,2024,10069082912118.0,4006295939181.0,0.03449446872013227,0.09058564145275137,0.028314022656289246,0.012186101647133208,0.10541752492956614,0.03165524443176423,0.02302661475263067,0.025006651572141478,0.030410111193712522,0.47138787350639094,0.014921898358014362,170844469638663.0,142459763487912.0,280712371670087.0,31671045433324.0,8.86337561104705,8606668671493.0,-3803760652156.0,6265322259962.0,-2259026320781.0,3173423226768.0,1.1992471800864635,0.1488923817102912,0.37776634529230335,0.34412008827303736,0.003575014704905799,-2549323810977.0,-2176895009894.0,0.0546818591843949
PGB,Private_3,2020,5,2020-12-31,2020,1148188511112.0,212221503755.0,0.004909173634700107,0.016876493208788104,0.0010888792883383472,0.0008599129250333495,0.00823115563174377,0.024400570896657134,0.007975265508797982,-0.028654823670351576,-0.04725014442804783,0.3617258025212651,0.008826316089570328,25675229114079.0,28737831665798.0,36153015004943.0,3929919186365.0,9.19942962959066,906428029099.0,-655043136728.0,493145374384.0,-280923870629.0,169507582712.0,0.8934295883094089,0.26864024609101017,0.5705013857816801,0.3873326066755088,0.00015216548240584214,-226617687833.0,-77996137041.0,0.03237583640545512
PGB,Private_3,2021,5,2021-12-31,2021,1165856000000.0,323297000000.0,0.019914634717844288,0.07971794196266067,0.007208202904075187,0.0067396972690477695,0.06371285422844256,0.02523505035384149,0.012534649119537349,0.0073217166194991246,0.0127714140766982,0.35039686656982777,0.008842282571717881,27498895000000.0,28074529000000.0,40521052000000.0,4180846000000.0,9.692069978181449,738114000000.0,-664372000000.0,501484000000.0,-178187000000.0,258380000000.0,0.9794962187967606,0.15380585725943968,0.5698576839678313,0.3620393456909007,0.0012612347795998055,-243153000000.0,-120541000000.0,0.03776969947337884
PGB,Private_3,2022,5,2022-12-31,2022,1511481000000.0,505735000000.0,0.027849410198173385,0.0764477437134057,0.014047513784940001,0.0090197101536641,0.09210947530590252,0.025628961029224417,0.016701165948833297,0.005051948451019577,0.010161026470336353,0.37993104494972085,0.009737237944808906,29050846000000.0,31259873000000.0,48991137000000.0,4584528000000.0,10.68618994147271,1210225000000.0,-745913000000.0,765568000000.0,-259833000000.0,403687000000.0,0.9293334621033169,0.17888681121641153,0.4934980988844716,0.44476042470982746,0.0017701499848249717,-282875000000.0,-88316000000.0,0.042330126978057714
PGB,Private_3,2023,5,2023-12-31,2023,1393470000000.0,351232000000.0,0.02550015599655581,0.08864969656795423,0.011715991673929171,0.005357751897678701,0.05924736927667386,0.02853470093628382,0.023313392393923625,0.013718257981196141,0.025373546780703048,0.34886449516698836,0.009954744036877645,35335012000000.0,35729811000000.0,55491118000000.0,4863824000000.0,11.408948596824228,1301354000000.0,-808209000000.0,585261000000.0,-234029000000.0,279895000000.0,0.9889504313358949,0.17195254685226294,0.579997416521346,0.41621617264325356,0.000664036204042495,-351751000000.0,-134796000000.0,0.05184809333020744
PGB,Private_3,2024,5,2024-12-31,2024,1831397000000.0,425448000000.0,0.026203005822508445,0.0780964178913396,0.012654861611468058,0.0052885061225006885,0.06775817921541188,0.025727631178624793,0.015036466980864178,0.004896757923840524,-0.0008688549476083381,0.40057799054968485,0.01030592279913694,41236482000000.0,43325745000000.0,73015115000000.0,5166050000000.0,14.133644660814355,1658838000000.0,-973967000000.0,857430000000.0,-431982000000.0,339803000000.0,0.9517777940113897,0.14625486532314677,0.5318164221083687,0.42409509946485185,0.0002786479625466883,-424980000000.0,-120384000000.0,0.04076409815948897
Private_1,Private_1,2018,5,2018-12-31,2018,94682128000000.0,36262459000000.0,,,,,,0.0189777430014893,0.017935810457005062,,,0.7404964825738074,0.014052951939792516,1083737144000000.0,1231617146000000.0,1741978961000000.0,166355898000000.0,10.471398861974825,68671725000000.0,-39760280000000.0,54921848000000.0,-18659389000000.0,28858265000000.0,0.8799302181848644,0.2261603209281726,0.41993437240869785,0.5345697556108168,,-15229706000000.0,0.0,0.03691355345849436
Private_1,Private_1,2019,5,2019-12-31,2019,112806788000000.0,43931230000000.0,0.04826382135867361,0.1132978686306864,0.016668314059578134,0.018669970916238857,0.1896987112499583,0.016849535957309855,0.01436255568030488,0.001281538616341824,0.0006147533132812877,0.7610083761254918,0.012822637997340455,1303046924000000.0,1426929612000000.0,2009486658000000.0,198675322000000.0,10.114425071876818,84221150000000.0,-46953232000000.0,65853556000000.0,-21922326000000.0,34622976000000.0,0.9131823413305127,0.23813461024453111,0.41622700931791445,0.5462092046266906,0.007703810972870867,-16708499000000.0,0.0,0.031212091637614736
Private_1,Private_1,2020,5,2020-12-31,2020,128869991000000.0,52443195000000.0,0.04848071523664114,0.10534983718921263,0.0069953350878560455,0.019518911910552154,0.1877775155269381,0.01454692446868541,0.013554124092917685,0.017803945946001865,0.01923543084930378,0.8796276899825691,0.012795877566740657,1518384800000000.0,1603014646000000.0,2290657755000000.0,241912188000000.0,9.468963816738329,97483504000000.0,-49097556000000.0,79772435000000.0,-27329240000000.0,41366214000000.0,0.9472058186048539,0.2804808222569415,0.38098517443056235,0.5380841700025812,0.007701660879080807,-19429066000000.0,-23067284000000.0,0.028101048561603094
Private_1,Private_1,2021,5,2021-12-31,2021,159580578000000.0,70527460000000.0,0.0496841482570827,0.09384995801829453,0.004495270711695911,0.022172698518435254,0.19714599064463242,0.01676048472775793,0.014450416312325963,0.017701475278203524,0.021430345588285656,1.155262651678291,0.01936276203000312,1816019375000000.0,1748589149000000.0,2772165875000000.0,320967887000000.0,8.636894802500912,118156275000000.0,-52249212000000.0,107331366000000.0,-36803906000000.0,55484775000000.0,1.0385626469422864,0.34011529485935293,0.32741585883966406,0.5517019160554086,0.008708630839664467,-35163151000000.0,-18528115000000.0,0.031210901040083894
Private_1,Private_1,2022,5,2022-12-31,2022,198848262000000.0,92970500000000.0,0.052264046281521905,0.09865431549399578,0.015071866792318525,0.024617852284069156,0.208599821433942,0.018669006036276154,0.02217498784188846,0.02021525348538751,0.0322838158045533,1.0088322564338226,0.018833895484953126,2171770255000000.0,1973854125000000.0,3258360683000000.0,393605764000000.0,8.278234164782202,148014618000000.0,-64480250000000.0,134368012000000.0,-41397512000000.0,74529968000000.0,1.1002688737193282,0.27662485291307937,0.32426861241563176,0.5729026275136606,0.009102438646452935,-40902894000000.0,-26603865000000.0,0.04084399387816461
Private_1,Private_1,2023,5,2023-12-31,2023,196026169000000.0,89661212000000.0,0.04426676561543815,0.10874177045140665,0.017069443968887755,0.019687949432680422,0.1648824363116098,0.022916801683939312,0.0240020598293498,0.025477549419701394,0.032770026588286615,0.7417915496251195,0.01699948983358089,2666294662000000.0,2458008862000000.0,4005186823000000.0,484812576000000.0,8.261309671554395,151581547000000.0,-65870147000000.0,130156022000000.0,-40494810000000.0,72417878000000.0,1.0847376114952347,0.2798912947938753,0.3360273137817635,0.519557778152183,0.007035747746921943,-45325649000000.0,-34773230000000.0,0.04691886151328911
Private_1,Private_1,2024,5,2024-12-31,2024,226850552000000.0,110106632000000.0,0.04277843706461125,0.0890332080897098,0.019505618608860287,0.02025162382372731,0.16766972523587811,0.021843388278651833,0.020771555956759016,0.01820814806851982,0.019301053155692062,0.7338621550596724,0.016030035995976622,3221259454000000.0,2837399769000000.0,4643547497000000.0,550708212000000.0,8.431956153579202,178066989000000.0,-71601709000000.0,155248843000000.0,-45142211000000.0,86812743000000.0,1.135285725047932,0.27248825930245574,0.31563383191591265,0.4901988832992745,0.005724312733889137,-51636905000000.0,-39288013000000.0,0.042614944235410845
Private_2,Private_2,2018,5,2018-12-31,2018,41941796000000.0,14191676000000.0,0.013299645374128971,0.04108824954296642,0.00416165230154442,0.004277020527110955,0.04617085759093511,0.019650202191208724,0.015348093088542418,-0.015414563470110741,-0.03440237827670107,0.6257607259039994,0.012296324787331133,785442656000000.0,821455640000000.0,1280194316000000.0,93354582000000.0,13.713245655151667,33529817000000.0,-22073362000000.0,19868434000000.0,-5676758000000.0,11002395000000.0,0.9561595511110009,0.1381740418752253,0.5262855696499025,0.4415599444525193,0.0012550877690969669,-9658058000000.0,0.0,0.034998295279751145
Private_2,Private_2,2019,5,2019-12-31,2019,53106607000000.0,20417095000000.0,0.032519902851138774,0.10290521262757843,0.01204798547113203,0.011858654485580525,0.1574018251689667,0.016868949257007933,0.014314854150114993,0.000832438873806212,0.0028657496289582725,0.6793108999660615,0.011459261101259884,953701369000000.0,957050227000000.0,1470275903000000.0,108585516000000.0,13.540258011943324,41766877000000.0,-25007761000000.0,28098846000000.0,-7681751000000.0,15892870000000.0,0.9965008544948603,0.12632329483789986,0.4708973593436312,0.4518591574425128,0.004065070009761847,-10928713000000.0,0.0,0.03118380340712293
Private_2,Private_2,2020,5,2020-12-31,2020,74903568790577.0,29906453894125.0,,,,,,0.016779802931570883,0.015492868380213692,,,0.7014818512098909,0.011770727223375499,1219439035166154.0,1227579910610769.0,1914801975791414.0,148819898126063.0,12.866572278993333,57784075182178.0,-32134054602224.0,42769514188353.0,-12863060294228.0,23486489209513.0,0.9933683539668187,0.14185143142820458,0.42900565515199485,0.36999273119636145,,-14353684248477.0,-8159556000000.0,0.03227267131178457
Private_2,Private_2,2021,5,2021-12-31,2021,97587007043091.0,43828992962269.0,0.038036962414632926,0.09896754314172566,0.004795783901439741,0.016493036284467306,0.20112308820653382,0.01638930337288325,0.015080395467649606,0.015125620017290014,0.017386507564647675,0.790326406647164,0.012952899242141065,1435613744038455.0,1334678265775544.0,2326742439016344.0,195029167400355.0,11.930228027072573,75746611993537.0,-34580664565171.0,63006342477920.0,-19177349515651.0,34577992967802.0,1.0756253254819133,0.15567359084405055,0.3543572614118741,0.46060491263733994,0.005538626772491019,-18595360177163.0,-15378009000000.0,0.031469698840532856
Private_2,Private_2,2022,5,2022-12-31,2022,115668734498265.0,57942084648075.0,0.04145485872665475,0.10527529741780588,0.009354229279540284,0.018935741942440222,0.20895394893773692,0.01990111221228012,0.02242947872725563,0.013718560283134524,0.024399714593184272,0.7389756613824486,0.014706437559316025,1648885173762625.0,1556383192310223.0,2558182068850692.0,243250742382832.0,10.51664650143013,94672118041177.0,-41451741357805.0,74216993140460.0,-16274908492385.0,45790158944636.0,1.0594339375479225,0.1293400353759145,0.3583659969793027,0.4952378181816707,0.005744223184563035,-24249226850422.0,-10408614000000.0,0.04233059093953575
Private_2,Private_2,2023,5,2023-12-31,2023,129516583559042.0,58277062155259.0,0.0388041835064523,0.1193940517050722,0.013261893446436001,0.01641802945321081,0.17503580465731364,0.024202141904008,0.029433606244967818,0.021703094216334297,0.03436269780324003,0.6297786117741762,0.015241991330267775,1965707739215571.0,1915136980418559.0,3090731015727459.0,283577420470870.0,10.899073031256904,103011974258874.0,-44377453038560.0,85139130520482.0,-26862068365223.0,46106895700616.0,1.0264058181289777,0.13803412136533835,0.34263915723448574,0.4418923652999971,0.005274562635639325,-29961300318964.0,-21026221500000.0,0.053635748148975815
Private_2,Private_2,2024,5,2024-12-31,2024,148989155912118.0,72170459939181.0,0.03764560584100902,0.09469026017073383,0.014621332956501875,0.01694778343651016,0.18579124683104303,0.024489538648000082,0.02203998730681428,0.016777439571449063,0.014038776190127543,0.602612330719437,0.01475769796291506,2380875045638663.0,2204207551487912.0,3704990140670087.0,331107191433324.0,11.189700002079753,121913263671493.0,-49475419652156.0,99513736259962.0,-27343276320781.0,57101510226768.0,1.0801501174567225,0.13568485566693247,0.3320739643718723,0.40693153390821696,0.004239550778574144,-35136234810977.0,-22247349009894.0,0.04652952595481436
Private_3,Private_3,2018,5,2018-12-31,2018,8992976000000.0,2671065000000.0,0.012096582997287901,0.056589592739628165,0.0064169257127050135,0.003198748139031449,0.04402227198597665,0.013548928179764785,0.01343042751001411,-0.012692556510177675,-0.017524412397866816,0.8146883350315054,0.011038153740234017,237956461000000.0,260934737000000.0,378922640000000.0,29468787000000.0,12.85844035589249,7407068000000.0,-5497953000000.0,3495023000000.0,-823958000000.0,2103804000000.0,0.9119386086184454,0.04798150734526389,0.6113607998064267,0.46312478806078927,0.0006336574518985194,-2626600000000.0,0.0,0.026979355689778897
Private_3,Private_3,2019,5,2019-12-31,2019,10459799000000.0,3079028000000.0,0.023133807012164703,0.10883923356993475,0.011694570516779017,0.005930345594382543,0.0786170913152818,0.014704769620852242,0.015334773109067881,0.003582117486610292,0.008016689237952653,0.6833150862160957,0.010047990921260476,277219100000000.0,308680342000000.0,447938109000000.0,32904037000000.0,13.61346964811643,8820305000000.0,-6485936000000.0,3973863000000.0,-894835000000.0,2451785000000.0,0.8980782456175975,0.050242626075618385,0.6200822788277289,0.27278331310773696,0.0010246416957445878,-2785495000000.0,0.0,0.030039542729920123
Private_3,Private_3,2020,5,2020-12-31,2020,22578770511112.0,6234992503755.0,0.01313453436402987,0.06419398912264361,0.0029071912442010946,0.003788638976619005,0.04926749947435419,0.01851644814100687,0.010604811012718611,-0.023011290665356357,-0.029073976507989818,0.5614683153757409,0.010396398944473396,553591173114079.0,644227706665798.0,936469450004943.0,66110287186365.0,14.16526065550183,16349191029099.0,-12341978136728.0,10236792374384.0,-4001799870629.0,4948473582712.0,0.8593097865647403,0.08512907874555652,0.5466186978894166,0.3931330040060079,0.0008619478244416241,-5755354687833.0,-985882137041.0,0.02912125915372548
Private_3,Private_3,2021,5,2021-12-31,2021,32057096255313.0,11623087327619.0,,,,,,0.01992509289121897,0.016847568895076576,,,0.6564522271815267,0.013079871605239497,676055251509641.0,732710817877873.0,1141674215773690.0,85047059280054.0,13.424029301404024,24427041386645.0,-14430723856039.0,17626372399274.0,-6003285071655.0,9219830624082.0,0.9226767709908777,0.09601397619205057,0.4501569244172362,0.3723782805432435,,-8842715887794.0,-392746000000.0,0.03677266178629554
Private_3,Private_3,2022,5,2022-12-31,2022,36862907977185.0,14179522014253.0,0.026083558569654847,0.09754775855409345,0.012027893151151948,0.009444236380254031,0.11985733363988478,0.028737899875212844,0.01842990614163418,0.014879465521049276,0.019599900177127812,0.4488863952893181,0.01290005228316964,791168547103848.0,797337513474916.0,1257958189309591.0,104033533213475.0,12.09185298675075,29445952923112.0,-17516968234131.0,19345939743054.0,-5166417728801.0,11331347829662.0,0.9922630426051539,0.08220095516870213,0.4751922513810498,0.36421983461547114,0.002435428837831174,-10206115622439.0,-793282000000.0,0.04716780601684702
Private_3,Private_3,2023,5,2023-12-31,2023,38275306641163.0,12510764359166.0,0.0231537979010734,0.11404248639139836,0.02052098306027238,0.007267649108433633,0.08823296476159898,0.03755143892854782,0.019217543524528022,0.01794360501529593,0.021926546961353068,0.34820220395220086,0.013075493796496822,922716289694653.0,938645602216940.0,1448133286808294.0,118864148587052.0,12.183095609755966,29551222628728.0,-19530846656851.0,18744459984312.0,-6233695625146.0,9833461651874.0,0.983029470883724,0.08107493354717236,0.5102727677652787,0.25430418018055123,0.002667470857576267,-12064971121829.0,-2283614000000.0,0.05676898245307584
Private_3,Private_3,2024,5,2024-12-31,2024,45001912590057.0,12409376583972.0,0.024724092792969516,0.08815521606710781,0.020121438873236697,0.005657918471708555,0.0696864044854653,0.033516952721545624,0.011551611933641211,0.0037482038872853353,-0.0020793848624574883,0.405600799219049,0.013594502811245985,1069558903116174.0,1030031585877823.0,1675800345692527.0,134771577552392.0,12.43437508209819,36922703288865.0,-23962290000621.0,21039622589436.0,-8630246005464.0,8837480901859.0,1.0383748593541087,0.09008215650695586,0.5324727021916703,0.31639300344346943,0.0020666413793431647,-14540121515206.0,-2259497996087.0,0.045068564655186834
SGB,Private_3,2018,5,2018-12-31,2018,845213000000.0,52518000000.0,,,,,,0.022013738617502512,0.013276474700388024,,,0.37063717802174434,0.008159109958899426,13671099000000.0,14678435000000.0,20373555000000.0,3434871000000.0,5.931388689706251,660555000000.0,-449103000000.0,396110000000.0,-343592000000.0,41631000000.0,0.9313730653165682,0.110542983635517,0.531348902584319,0.686533223251058,,-111544000000.0,,0.035290213317890534
SGB,Private_3,2019,5,2019-12-31,2019,864755000000.0,181187000000.0,0.03632556251095954,0.10852389732907516,0.013608802793912415,0.006697573008533475,0.041343741642637724,0.01939314077515271,0.015565072658415901,,,0.4061352083739218,0.007876237269741446,14556951000000.0,15667758000000.0,22812835000000.0,3561206000000.0,6.405929620471268,732301000000.0,-486328000000.0,378427000000.0,-197240000000.0,144622000000.0,0.9291023642310533,0.11205247106829197,0.562388190874872,0.7239099154379667,0.002039114637736565,-114654000000.0,,0.03495821343356861
SGB,Private_3,2020,5,2020-12-31,2020,748756000000.0,121125000000.0,0.026932958401282927,0.10234331175845918,0.002046026809886331,0.004151201236266278,0.027022846454201627,0.014440153940268844,0.008055970040556594,-0.004069533517011907,-0.01108576926583046,0.5234572882343711,0.0075588038232599995,15447550000000.0,18223634000000.0,23942788000000.0,3621309000000.0,6.6116390509619585,590669000000.0,-468663000000.0,280093000000.0,-158968000000.0,97046000000.0,0.8476657290197992,0.10948085326998995,0.6259221962829012,0.7006407695365893,0.0016071222064563228,-116765000000.0,0.0,0.022496123980825438
SGB,Private_3,2021,5,2021-12-31,2021,883129000000.0,154113000000.0,0.025726535863440564,0.09506089401996996,0.0005942188469277303,0.005053824949346307,0.033473508846936575,0.019711687072809167,0.024167170086253666,0.00661723056407003,0.024378299471437218,0.4979018399249889,0.009814485261577303,16502139000000.0,18105487000000.0,24608953000000.0,3709025000000.0,6.6348846394942065,589171000000.0,-573544000000.0,309585000000.0,-155472000000.0,122686000000.0,0.9114440832218432,0.12989509754694806,0.6494453245222386,0.7205586915541133,0.0011435635232936343,-161960000000.0,0.0,0.04387885715906283
SGB,Private_3,2022,5,2022-12-31,2022,1055455000000.0,237006000000.0,0.03524495322620183,0.10294072088360057,0.00910861543684723,0.0072643814403425926,0.04994427604800659,0.021245976189450743,0.025944273623712783,0.004382280381955333,0.009637174914112649,0.4685137398705238,0.009954031761719667,18714226000000.0,20499407000000.0,27698047000000.0,3899014000000.0,7.103859334693335,875318000000.0,-568001000000.0,487454000000.0,-250448000000.0,189989000000.0,0.9129154809209847,0.09319181769501918,0.5381574771070297,0.7338062442330352,0.001460798745865754,-186282000000.0,0.0,0.047190249813163526
SGB,Private_3,2023,5,2023-12-31,2023,1171587000000.0,332245000000.0,0.032042129280003356,0.12200006292396931,0.015792019713272914,0.009013344083124026,0.06696405152227763,0.020258644888610056,0.02437300602878385,0.00036923781940006496,0.0004300471737383101,0.44140099675658573,0.00894218604677019,19967377000000.0,23556779000000.0,31500625000000.0,4069112000000.0,7.741400335011669,891944000000.0,-570437000000.0,601150000000.0,-268905000000.0,266789000000.0,0.8476276404342037,0.0735148892809157,0.4868925653835353,0.7405968772779586,0.0013177322626426486,-178552000000.0,0.0,0.044631650917393906
SGB,Private_3,2024,5,2024-12-31,2024,900869000000.0,99344000000.0,0.0232479691721573,0.09071415641400786,0.025368921836698626,0.0024449273309062047,0.019406432989367253,0.026615669189152747,0.05024075611563035,0.014123788016823641,0.0446895954335915,0.3625350818476067,0.009649113807918315,21834544000000.0,24413123000000.0,33260400000000.0,4089832000000.0,8.13246118666977,704278000000.0,-630387000000.0,270482000000.0,-171138000000.0,79168000000.0,0.8943773395972322,0.0792272664173281,0.6997543483014733,0.744430319101215,0.0010354067126022173,-210684000000.0,-105386000000.0,0.0768564253047831
SHB,Private_2,2018,5,2018-12-31,2018,6741735000000.0,2093853000000.0,0.03348354396863877,0.1638113095480479,0.02123264013049479,0.009380915735259216,0.16377330264018405,0.02395885437097581,0.021653892947629882,,,0.5774844411359918,0.013835865626681581,216988881000000.0,225224141000000.0,323276008000000.0,16332532000000.0,19.793379740508087,5555902000000.0,-3222791000000.0,3518944000000.0,-1425091000000.0,1672319000000.0,0.9634352695788504,0.08909454337756804,0.478035846855446,0.2510640243111986,0.004004875709635802,-3002229000000.0,,0.04561274731860569
SHB,Private_2,2019,5,2019-12-31,2019,9389036000000.0,3026340000000.0,0.02478173998054983,0.10112299424347652,0.014134125067096081,0.007023336253165993,0.13879975516629964,0.019066661805230103,0.01801125287803657,,,0.6191900783029534,0.011805887816156359,265161676000000.0,259236746000000.0,365254318000000.0,18507443000000.0,19.73553656223607,7830439000000.0,-3951732000000.0,5437304000000.0,-2410964000000.0,2417890000000.0,1.0228552861097864,0.07714665960203033,0.4208879378031994,0.2434897076972973,0.002016195870506944,-3130469000000.0,,0.03707791468326667
SHB,Private_2,2020,5,2020-12-31,2020,12207411000000.0,3268000000000.0,0.027879033207391934,0.10263996860008437,0.00412832931020625,0.006702399684952158,0.12255700690370737,0.018318395093845054,0.02190584323622008,0.013285513401265422,0.020523923675908582,0.6141071678944628,0.011249457731453008,305637310000000.0,303581729000000.0,412679593000000.0,24036220000000.0,17.169072050430557,9933199000000.0,-4299189000000.0,7908222000000.0,-4640222000000.0,2607012000000.0,1.0067710958981988,0.09725739456474339,0.3521786069134561,0.21399586370647034,0.0013439419277352983,-3438254000000.0,-2979772000000.0,0.04022423833006514
SHB,Private_2,2021,5,2021-12-31,2021,18153018000000.0,6260042000000.0,0.036752402793510414,0.0978165977064643,0.008953374782320096,0.010893611615774143,0.16811612498916154,0.01686613424517503,0.0067392779687694025,0.02332031387136603,0.00940571686094214,0.7586865010219124,0.012796108376237698,362416124000000.0,327196828000000.0,506604328000000.0,35531665000000.0,14.25782687076443,15570349000000.0,-4405941000000.0,13747077000000.0,-7487035000000.0,5007161000000.0,1.1076394787054598,0.09546828797496777,0.24271121198689938,0.2136557840260813,0.0012740851582891985,-4637516000000.0,-6613784000000.0,0.023605412213944434
SHB,Private_2,2022,5,2022-12-31,2022,19340982000000.0,9689368000000.0,0.03644733539494605,0.10260835749498604,0.004599709815432126,0.014617222235183506,0.19707543982023795,0.028143208566720583,0.01746656340274009,0.02055164907618735,0.032397876977460306,0.6503087269495978,0.01830177413530108,385633215000000.0,361675593000000.0,550904120000000.0,42904471000000.0,12.840249679339946,17550084000000.0,-4391593000000.0,14949389000000.0,-5260021000000.0,7728918000000.0,1.0662406379188545,0.07641794341372657,0.22706153182914912,0.23151302764241896,0.0016842494292773726,-7057772000000.0,-2707852000000.0,0.04560977196946067
SHB,Private_2,2023,5,2023-12-31,2023,21328397000000.0,9239021000000.0,0.03525982371489551,0.12677841334965953,0.014698399071630607,0.012400081613008167,0.15751701796433956,0.03019453036373348,0.019460539837479574,0.019066117009656443,0.023726146099733655,0.6874588297089126,0.020757496507462444,438464147000000.0,447503426000000.0,630500685000000.0,50098280000000.0,12.585276081334529,19285353000000.0,-5051539000000.0,16276858000000.0,-7037837000000.0,7324758000000.0,0.9798006484982754,0.10051068748689311,0.23684569449827853,0.18727912687549553,0.0009225068286394857,-9101418000000.0,-4966265000000.0,0.049655070201213056
SHB,Private_2,2024,5,2024-12-31,2024,23572265000000.0,11569242000000.0,0.03267960702435627,0.09526710675463763,0.014816223145804976,0.013529887849054602,0.17236435487119273,0.028973390250525075,0.01034792594120845,0.01933978652078935,0.012150270521434447,0.5839368075623607,0.016918629007150035,519949991000000.0,499896571000000.0,747478069000000.0,58067344000000.0,12.872606486013895,21232119000000.0,-5760231000000.0,17812034000000.0,-6242792000000.0,9321949000000.0,1.0401151381372449,0.07810762518713096,0.24436476511697114,0.1640108077197607,0.001862757312149386,-8796841000000.0,-6654308000000.0,0.03932131619173353
SOCB,SOCB,2018,5,2018-12-31,2018,112207022000000.0,34300364000000.0,,,,,,0.015584093872146586,0.012874322928613265,,,0.9231596811917442,0.014386607130673057,2485531486000000.0,2617416389000000.0,3551353895000000.0,184047175000000.0,19.295889192539903,85576212000000.0,-43812056000000.0,68394966000000.0,-34094602000000.0,27238250000000.0,0.9496125631541615,0.2078481537314161,0.3904573458869624,0.3274212673509042,,-35758365000000.0,0.0,0.02845841680075985
