BALANCESHEETID,ORGANCODE,COMTYPECODE,TICKER,YEARREPORT,LENGTHREPORT,LENGTHSERIES,STARTDATE,ENDDATE,SOURCENAME,NOTE,PUBLICDATE,ISAUDIT,BSA53,BSA2,BSB97,BSB98,BSB99,BSB100,BSB101,BSB102,BSB103,BSB104,BSB105,BSB106,BSB107,BSB108,BSB109,BSA43,BSA44,BSA45,BSA46,BSA47,BSA29,BSA30,BSA33,BSA36,BSA40,BSB110,BSA96,BSA54,BSB111,BSB112,BSB113,BSB114,BSB115,BSB116,BSB117,BSA78,BSB118,BSA80,BSB119,BSA81,BSA83,BSB120,BSA82,BSB121,BSA85,BSA84,BSA90,BSA95,BSB157,BSB122,BSB123,BSB124,BSB125,BSB126,BSB158,BSB127,BSB128,BSB129,BSB130,BSB131,BSB132,BSB258,BSB259,BSB260,BSB261,BSB262,BSB263,BSA276,BSA277,BSA31,BSA32,BSA34,BSA35,BSA37,BSA38,BSA41,BSA42,BSB264,BSB265,BSB266,BSB267,BSB268,BSB269,BSB270,BSB271,BSB272,BSB273,BSB274,BSB275,BSA177,BSA178,BSA210,BSB179,BSB180,BSB181,BSB182,BSB183,BSB184,BSB185,BSB186,STATUS,CREATEDATE,UPDATEDATE,W_DATASOURCE_NUM_ID,W_INSERT_DT,W_INTEGRATION_ID,W_BATCH_ID
2107989,HDB,NH,HDB,2017,3,3.0,2017-07-01,2017-09-30,OTC_BCTC Q3/2017,,2017-11-14,False,174594270000000.0,1272228000000.0,2330443000000.0,20772785000000.0,642333000000.0,645333000000.0,-3000000000.0,98303000000.0,95489766000000.0,96612423000000.0,-1122657000000.0,42682806000000.0,35127944000000.0,8718121000000.0,-1163259000000.0,370187000000.0,0.0,0.0,483418000000.0,-113231000000.0,1305255000000.0,482210000000.0,0.0,823045000000.0,58412000000.0,9567877000000.0,174594270000000.0,163307433000000.0,152470000000.0,27568310000000.0,118116320000000.0,0.0,2928041000000.0,10582000000000.0,3960292000000.0,10671434000000.0,8104686000000.0,8100000000000.0,89000000.0,4599000000.0,-2000000.0,0.0,0.0,585756000000.0,-36955000000.0,0.0,2017947000000.0,615403000000.0,3101744000000.0,0.0,0.0,0.0,0.0,3101744000000.0,8212000000.0,0.0,0.0,0.0,0.0,3093532000000.0,57504007000000.0,19180858000000.0,1591927000000.0,0.0,3875000000.0,7749000000.0,-3874000000.0,0.0,0.0,1022694000000.0,-540484000000.0,0.0,0.0,1000121000000.0,-177076000000.0,58649000000.0,-237000000.0,4715279000000.0,3426672000000.0,17311000000.0,1479522000000.0,17311000000.0,-70907000000.0,9843179000000.0,17725131000000.0,2724918000000.0,0.0,1235374000000.0,0.0,2017947000000.0,0.0,0.0,56226752000000.0,2722618000000.0,3688183000000.0,49815951000000.0,0.0,0.0,1277255000000.0,0.0,1.0,2017-11-14 12:02:59.667,2019-08-01 09:10:39.420,2,2019-12-11 09:53:02.590,,
2449926,HDB,NH,HDB,2017,4,3.0,2017-10-01,2017-12-31,HSX_BCTC Q4/2017,,2018-01-29,False,189334259000000.0,1511629000000.0,1922256000000.0,21861168000000.0,4690398000000.0,4693398000000.0,-3000000000.0,0.0,103336328000000.0,104497027000000.0,-1160699000000.0,45802141000000.0,37417732000000.0,9614647000000.0,-1230238000000.0,378237000000.0,0.0,0.0,490087000000.0,-111850000000.0,1526618000000.0,526448000000.0,0.0,1000170000000.0,45769000000.0,8255840000000.0,189334259000000.0,174575168000000.0,156253000000.0,37217378000000.0,120537469000000.0,70098000000.0,2927741000000.0,9793000000000.0,3873229000000.0,14759091000000.0,11852342000000.0,9810000000000.0,89000000.0,2042255000000.0,-2000000.0,0.0,0.0,453708000000.0,0.0,0.0,1769492000000.0,0.0,3401209000000.0,0.0,0.0,0.0,0.0,3401209000000.0,9052000000.0,0.0,0.0,0.0,0.0,3392157000000.0,42838024000000.0,19650607000000.0,2210561000000.0,0.0,3875000000.0,7749000000.0,-3874000000.0,0.0,0.0,1078472000000.0,-552024000000.0,0.0,0.0,1181235000000.0,-181065000000.0,46037000000.0,-268000000.0,3423647000000.0,3416359000000.0,21238000000.0,1455477000000.0,33615000000.0,-60881000000.0,12244362000000.0,24973016000000.0,2695865000000.0,0.0,1177364000000.0,0.0,0.0,1769492000000.0,683549000000.0,41764910000000.0,3880370000000.0,3166761000000.0,34717779000000.0,0.0,0.0,1073114000000.0,0.0,1.0,2018-01-29 12:06:18.647,2019-08-01 09:10:39.420,2,2019-12-11 09:55:58.237,,
3188377,HDB,NH,HDB,2019,2,3.0,2019-04-01,2019-06-30,HSX_BCTC Q2/2019,,2019-09-03,True,210291471000000.0,1949797000000.0,1724662000000.0,21501935000000.0,2091898000000.0,2097898000000.0,-6000000000.0,0.0,136295829000000.0,137781337000000.0,-1485508000000.0,36659984000000.0,22410441000000.0,15157992000000.0,-908449000000.0,166821000000.0,0.0,0.0,185117000000.0,-18296000000.0,858226000000.0,490153000000.0,0.0,368073000000.0,51892000000.0,8990427000000.0,210291471000000.0,191687896000000.0,2167416000000.0,33921883000000.0,130057580000000.0,30099000000.0,3059677000000.0,17746000000000.0,4705241000000.0,18603575000000.0,11852342000000.0,9810000000000.0,89000000.0,2042255000000.0,-2000000.0,0.0,0.0,1189799000000.0,7244000000.0,0.0,4171307000000.0,0.0,3364136000000.0,0.0,0.0,0.0,0.0,3364136000000.0,54936000000.0,0.0,0.0,0.0,0.0,3309200000000.0,58611195000000.0,20001935000000.0,1500000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1108666000000.0,-618513000000.0,0.0,0.0,567474000000.0,-199401000000.0,52347000000.0,-455000000.0,3900223000000.0,3551519000000.0,0.0,1575175000000.0,24971000000.0,-36490000000.0,18708086000000.0,15213797000000.0,3232010000000.0,851000000.0,1472380000000.0,0.0,0.0,4171307000000.0,1382883000000.0,50542941000000.0,5705132000000.0,5373516000000.0,39464293000000.0,0.0,0.0,6492561000000.0,1575693000000.0,1.0,2019-07-31 10:26:52.573,2019-07-31 10:26:52.573,2,2021-06-02 10:41:12.607,,
4648565,HDB,NH,HDB,2021,2,3.0,2021-04-01,2021-06-30,,,2021-09-08,True,330969917000000.0,2194774000000.0,9633778000000.0,44824126000000.0,10440600000000.0,10443805000000.0,-3205000000.0,56611000000.0,189796578000000.0,191841072000000.0,-2044494000000.0,54467346000000.0,29205781000000.0,25349148000000.0,-87583000000.0,143003000000.0,0.0,0.0,166421000000.0,-23418000000.0,1179213000000.0,596011000000.0,0.0,583202000000.0,20835000000.0,18213053000000.0,330969917000000.0,303239461000000.0,117309000000.0,60258786000000.0,198533937000000.0,0.0,3022568000000.0,33315209000000.0,7991652000000.0,27730456000000.0,16211085000000.0,16088488000000.0,89000000.0,535956000000.0,-413448000000.0,0.0,0.0,2492954000000.0,37952000000.0,0.0,7395450000000.0,0.0,6055614000000.0,0.0,0.0,0.0,0.0,6055614000000.0,13225000000.0,0.0,0.0,0.0,0.0,6042389000000.0,105970545000000.0,44008716000000.0,815410000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1360248000000.0,-764237000000.0,0.0,0.0,834627000000.0,-251425000000.0,21058000000.0,-223000000.0,12606066000000.0,3601918000000.0,0.0,2047343000000.0,13446000000.0,-42274000000.0,31820877000000.0,28437909000000.0,4685501000000.0,4664000000.0,3301487000000.0,0.0,0.0,7395450000000.0,1593015000000.0,86432143000000.0,10381896000000.0,11240226000000.0,64810021000000.0,0.0,0.0,5891292000000.0,13647110000000.0,1.0,2021-07-30 11:46:33.890,2021-09-08 14:19:37.507,2,2021-09-10 15:02:55.517,,
3660127,HDB,NH,HDB,2020,2,3.0,2020-04-01,2020-06-30,,,2020-09-01,True,242445051000000.0,2298266000000.0,3185578000000.0,23330471000000.0,3049574000000.0,3071272000000.0,-21698000000.0,0.0,158574053000000.0,160371930000000.0,-1797877000000.0,39903427000000.0,13379712000000.0,26623949000000.0,-100234000000.0,154887000000.0,0.0,0.0,185117000000.0,-30230000000.0,940810000000.0,539196000000.0,0.0,401614000000.0,44068000000.0,10963917000000.0,242445051000000.0,219751209000000.0,181767000000.0,32358700000000.0,149805037000000.0,52629000000.0,3048933000000.0,28719063000000.0,5585080000000.0,22693842000000.0,11381507000000.0,9810000000000.0,89000000.0,1984838000000.0,-413420000000.0,0.0,0.0,1787170000000.0,15159000000.0,0.0,7678938000000.0,0.0,4948811000000.0,0.0,0.0,0.0,0.0,4948811000000.0,53498000000.0,0.0,0.0,0.0,0.0,4895313000000.0,67343927000000.0,23330471000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1224477000000.0,-685281000000.0,0.0,0.0,614010000000.0,-212396000000.0,44295000000.0,-227000000.0,6063584000000.0,2946670000000.0,3013000000.0,1990366000000.0,19208000000.0,-39716000000.0,19128900000000.0,13229800000000.0,3694316000000.0,0.0,1890764000000.0,0.0,0.0,7678938000000.0,1831068000000.0,54372413000000.0,2952536000000.0,2049811000000.0,49370066000000.0,0.0,0.0,3434405000000.0,9537109000000.0,1.0,2020-07-31 11:07:58.463,2020-09-01 09:03:07.547,2,2021-06-02 11:00:52.727,,
4648566,HDB,NH,HDB,2021,6,6.0,2021-01-01,2021-06-30,,,2021-09-08,True,330969917000000.0,2194774000000.0,9633778000000.0,44824126000000.0,10440600000000.0,10443805000000.0,-3205000000.0,56611000000.0,189796578000000.0,191841072000000.0,-2044494000000.0,54467346000000.0,29205781000000.0,25349148000000.0,-87583000000.0,143003000000.0,0.0,0.0,166421000000.0,-23418000000.0,1179213000000.0,596011000000.0,0.0,583202000000.0,20835000000.0,18213053000000.0,330969917000000.0,303239461000000.0,117309000000.0,60258786000000.0,198533937000000.0,0.0,3022568000000.0,33315209000000.0,7991652000000.0,27730456000000.0,16211085000000.0,16088488000000.0,89000000.0,535956000000.0,-413448000000.0,0.0,0.0,2492954000000.0,37952000000.0,0.0,7395450000000.0,0.0,6055614000000.0,0.0,0.0,0.0,0.0,6055614000000.0,13225000000.0,0.0,0.0,0.0,0.0,6042389000000.0,105970545000000.0,44008716000000.0,815410000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1360248000000.0,-764237000000.0,0.0,0.0,834627000000.0,-251425000000.0,21058000000.0,-223000000.0,12606066000000.0,3601918000000.0,0.0,2047343000000.0,13446000000.0,-42274000000.0,31820877000000.0,28437909000000.0,4685501000000.0,4664000000.0,3301487000000.0,0.0,0.0,7395450000000.0,1593015000000.0,86432143000000.0,10381896000000.0,11240226000000.0,64810021000000.0,0.0,0.0,5891292000000.0,13647110000000.0,1.0,2021-07-30 11:49:01.643,2021-09-08 14:19:48.850,2,2021-09-10 15:05:37.070,,
2258594,HDB,NH,HDB,2013,9,9.0,2013-01-01,2013-09-30,HSX_BCTC Q3/2013,,2018-01-03,False,60850696893821.0,392332453562.0,1231251373008.0,8859664866092.0,400000000000.0,400000000000.0,0.0,99082800.0,25164260326276.0,25458803921132.0,-294543594856.0,13056221399867.0,11442032585086.0,1740597125934.0,-126408311153.0,55616952338.0,0.0,0.0,59491310665.0,-3874358327.0,284410116939.0,220370093910.0,0.0,64040023029.0,0.0,11406840322939.0,60850696893821.0,55614311389289.0,125044678718.0,10147183637952.0,43271668408879.0,0.0,0.0,1079060500000.0,991354163740.0,5236385504532.0,5004043016800.0,5000000000000.0,0.0,4043016800.0,0.0,0.0,0.0,101389991974.0,-8817574156.0,0.0,139770069914.0,0.0,1185956985614.0,0.0,0.0,0.0,0.0,1185956985614.0,0.0,0.0,0.0,0.0,0.0,1185956985614.0,416810922162.0,3386872866092.0,5472792000000.0,0.0,0.0,0.0,0.0,0.0,0.0,356089129397.0,-135719035487.0,0.0,0.0,95886246208.0,-31846223179.0,0.0,0.0,9241524688636.0,1640454707672.0,0.0,531920926631.0,0.0,-7060000000.0,3301959637952.0,6845224000000.0,617404560673.0,23616380.0,363284347480.0,10641639207.0,0.0,139770069914.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,416810922162.0,0.0,1.0,2018-01-03 11:24:55.620,2019-08-01 09:10:39.420,2,2019-12-11 10:04:15.387,,
2614191,HDB,NH,HDB,2018,6,6.0,2018-01-01,2018-06-30,HSX_BCTC 6T/2018,,2018-08-31,True,191293246000000.0,2151586000000.0,3309444000000.0,23538842000000.0,1889877000000.0,1898619000000.0,-8742000000.0,13401000000.0,118965247000000.0,120338093000000.0,-1372846000000.0,32818835000000.0,26700583000000.0,6966054000000.0,-847802000000.0,375407000000.0,0.0,0.0,487357000000.0,-111950000000.0,1508844000000.0,511185000000.0,0.0,997659000000.0,52016000000.0,6665872000000.0,191293246000000.0,175992415000000.0,131179000000.0,26372072000000.0,126776964000000.0,0.0,3008715000000.0,14410637000000.0,5292848000000.0,15300831000000.0,11852342000000.0,9810000000000.0,89000000.0,2042255000000.0,-2000000.0,0.0,0.0,726426000000.0,17644000000.0,0.0,1712346000000.0,0.0,2718506000000.0,0.0,0.0,0.0,0.0,2718506000000.0,10230000000.0,0.0,0.0,0.0,0.0,2708276000000.0,61682073000000.0,21583374000000.0,1955468000000.0,0.0,3875000000.0,7749000000.0,-3874000000.0,0.0,0.0,1098466000000.0,-587281000000.0,0.0,0.0,1185780000000.0,-188121000000.0,52346000000.0,-330000000.0,2100239000000.0,3114064000000.0,21238000000.0,1467852000000.0,30734000000.0,-37521000000.0,15644989000000.0,10727083000000.0,2632222000000.0,0.0,2660626000000.0,0.0,0.0,1712346000000.0,992073000000.0,59819651000000.0,2745762000000.0,1579505000000.0,55494384000000.0,0.0,0.0,1862422000000.0,0.0,1.0,2018-07-30 11:44:37.603,2018-07-30 11:44:37.603,2,2021-06-02 08:05:52.243,,
3302774,HDB,NH,HDB,2019,3,3.0,2019-07-01,2019-09-30,,,2019-10-30,False,217245156000000.0,2039463000000.0,6403131000000.0,21531562000000.0,1847534000000.0,1853534000000.0,-6000000000.0,1650000000.0,138631393000000.0,140167685000000.0,-1536292000000.0,38026229000000.0,21764039000000.0,17211731000000.0,-949541000000.0,166821000000.0,0.0,0.0,185117000000.0,-18296000000.0,859406000000.0,492663000000.0,0.0,366743000000.0,44108000000.0,7693859000000.0,217245156000000.0,197651382000000.0,2205063000000.0,42943712000000.0,124917876000000.0,0.0,3048112000000.0,20027400000000.0,4509219000000.0,19593774000000.0,11852342000000.0,9810000000000.0,89000000.0,2042255000000.0,-2000000.0,0.0,0.0,1189112000000.0,9091000000.0,0.0,5069988000000.0,0.0,10456036000000.0,7600566000000.0,0.0,0.0,7600566000000.0,2855470000000.0,54948000000.0,0.0,0.0,0.0,0.0,2800522000000.0,80971660000000.0,20131562000000.0,1400000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1124492000000.0,-631829000000.0,0.0,0.0,568687000000.0,-201944000000.0,44295000000.0,-187000000.0,2830343000000.0,3314583000000.0,0.0,1585423000000.0,23530000000.0,-36490000000.0,27328301000000.0,15615411000000.0,3025099000000.0,851000000.0,1483269000000.0,0.0,0.0,5069988000000.0,1473241000000.0,70705899000000.0,6283252000000.0,5577675000000.0,58844972000000.0,0.0,0.0,7600566000000.0,2665195000000.0,1.0,2019-10-30 17:58:17.363,2019-10-30 17:58:17.363,2,2021-06-02 10:41:30.873,,
1766601,HDB,NH,HDB,2009,5,12.0,2009-01-01,2009-12-31,OTC_BCTC NAM 09,,2018-09-21,True,19127427000000.0,527166000000.0,517670000000.0,5492895000000.0,0.0,0.0,0.0,0.0,8167218000000.0,8230884000000.0,-63666000000.0,2635881000000.0,1290495000000.0,1418080000000.0,-72694000000.0,70271000000.0,0.0,0.0,70271000000.0,0.0,250618000000.0,187263000000.0,0.0,63355000000.0,0.0,1465708000000.0,19127427000000.0,17331262000000.0,105526000000.0,5215055000000.0,9459244000000.0,12532000000.0,0.0,2339311000000.0,199594000000.0,1796165000000.0,1554043000000.0,1550000000000.0,0.0,4043000000.0,0.0,0.0,0.0,47917000000.0,0.0,0.0,194205000000.0,0.0,1290523000000.0,0.0,0.0,0.0,0.0,1290523000000.0,0.0,0.0,0.0,0.0,0.0,1290523000000.0,142117000000.0,5492895000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,215776000000.0,-28513000000.0,0.0,0.0,66087000000.0,-2732000000.0,0.0,0.0,1187562000000.0,161390000000.0,0.0,116756000000.0,0.0,0.0,5215055000000.0,0.0,136280000000.0,0.0,54590000000.0,8724000000.0,194205000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142117000000.0,0.0,1.0,2015-07-18 00:00:00.000,2015-07-18 02:34:00.000,2,2022-09-16 09:50:29.967,,TOOLS_MIGRATION_20221609
1871015,HDB,NH,HDB,2016,5,12.0,2016-01-01,2016-12-31,OTC_BCTC KT 2016,,2018-09-21,True,150294272000000.0,1636010000000.0,2389302000000.0,18580047000000.0,396937000000.0,400000000000.0,-3063000000.0,0.0,81303975000000.0,82224372000000.0,-920397000000.0,34261091000000.0,24267353000000.0,11020813000000.0,-1027075000000.0,384406000000.0,0.0,0.0,495945000000.0,-111539000000.0,1351960000000.0,524984000000.0,0.0,826976000000.0,88381000000.0,9896674000000.0,150294272000000.0,140351629000000.0,177635000000.0,19684665000000.0,103299771000000.0,9326000000.0,2843432000000.0,11027014000000.0,3309786000000.0,9317013000000.0,8104686000000.0,8100000000000.0,89000000.0,4599000000.0,-2000000.0,0.0,0.0,465280000000.0,0.0,0.0,747047000000.0,625630000000.0,2602607000000.0,0.0,0.0,0.0,0.0,2602607000000.0,9862000000.0,0.0,0.0,0.0,0.0,2592745000000.0,36716916000000.0,15971314000000.0,2608733000000.0,0.0,5489000000.0,8690000000.0,-3201000000.0,0.0,0.0,1003485000000.0,-478501000000.0,0.0,0.0,987948000000.0,-160972000000.0,88765000000.0,-384000000.0,5290387000000.0,3113887000000.0,17311000000.0,1510547000000.0,39377000000.0,-35458000000.0,13621415000000.0,6063250000000.0,2463250000000.0,0.0,846536000000.0,0.0,747047000000.0,0.0,0.0,35669948000000.0,2942536000000.0,1288271000000.0,31439141000000.0,0.0,0.0,1046968000000.0,0.0,1.0,2017-04-24 11:06:47.060,2019-08-01 09:10:39.420,2,2019-12-11 09:58:46.387,,
2449927,HDB,NH,HDB,2017,5,12.0,2017-01-01,2017-12-31,HSX_BCTC KT2017,,2018-04-02,True,189334271000000.0,1511629000000.0,1922256000000.0,21861168000000.0,4690398000000.0,4693398000000.0,-3000000000.0,0.0,103336329000000.0,104497028000000.0,-1160699000000.0,45802141000000.0,37417732000000.0,9614647000000.0,-1230238000000.0,378237000000.0,0.0,0.0,490087000000.0,-111850000000.0,1526617000000.0,526448000000.0,0.0,1000169000000.0,45769000000.0,8255852000000.0,189334271000000.0,174575165000000.0,156253000000.0,37217378000000.0,120537469000000.0,70098000000.0,2927741000000.0,9793000000000.0,3873226000000.0,14759106000000.0,11852342000000.0,9810000000000.0,89000000.0,2042255000000.0,-2000000.0,0.0,0.0,453708000000.0,0.0,0.0,1769506000000.0,0.0,3401209000000.0,0.0,0.0,0.0,0.0,3401209000000.0,9052000000.0,0.0,0.0,0.0,0.0,3392157000000.0,42838024000000.0,19650607000000.0,2210561000000.0,0.0,3875000000.0,7749000000.0,-3874000000.0,0.0,0.0,1078472000000.0,-552024000000.0,0.0,0.0,1181235000000.0,-181066000000.0,46037000000.0,-268000000.0,3423647000000.0,3416359000000.0,21238000000.0,1455489000000.0,33614000000.0,-60881000000.0,12244362000000.0,24973016000000.0,2695865000000.0,0.0,1177361000000.0,0.0,0.0,1769506000000.0,683550000000.0,41764910000000.0,3880370000000.0,3166761000000.0,34717779000000.0,0.0,0.0,1073114000000.0,0.0,1.0,2018-01-29 12:18:47.677,2019-08-01 09:10:39.420,2,2019-12-11 09:59:20.477,,
1871732,HDB,NH,HDB,2016,4,3.0,2016-10-01,2016-12-31,OTC_BCTC KT 2016,,2018-09-21,False,150294272000000.0,1636010000000.0,2389302000000.0,18580047000000.0,396937000000.0,400000000000.0,-3063000000.0,0.0,81303975000000.0,82224372000000.0,-920397000000.0,34261091000000.0,24267353000000.0,11020813000000.0,-1027075000000.0,384406000000.0,0.0,0.0,495945000000.0,-111539000000.0,1351960000000.0,524984000000.0,0.0,826976000000.0,88381000000.0,9896674000000.0,150294272000000.0,140351629000000.0,177635000000.0,19684665000000.0,103299771000000.0,9326000000.0,2843432000000.0,11027014000000.0,3309786000000.0,9317013000000.0,8104686000000.0,8100000000000.0,89000000.0,4599000000.0,-2000000.0,0.0,0.0,465280000000.0,0.0,0.0,747047000000.0,625630000000.0,2602607000000.0,0.0,0.0,0.0,0.0,2602607000000.0,9862000000.0,0.0,0.0,0.0,0.0,2592745000000.0,36716916000000.0,15971314000000.0,2608733000000.0,0.0,5489000000.0,8690000000.0,-3201000000.0,0.0,0.0,1003485000000.0,-478501000000.0,0.0,0.0,987948000000.0,-160972000000.0,88765000000.0,-384000000.0,5290387000000.0,3113887000000.0,17311000000.0,1510547000000.0,39377000000.0,-35458000000.0,13621415000000.0,6063250000000.0,2463250000000.0,0.0,846536000000.0,0.0,747047000000.0,0.0,0.0,35669948000000.0,2942536000000.0,1288271000000.0,31439141000000.0,0.0,0.0,1046968000000.0,0.0,1.0,2017-05-17 10:10:33.530,2019-08-01 09:10:39.420,2,2019-12-11 09:55:34.523,,
3385432,HDB,NH,HDB,2019,5,12.0,2019-01-01,2019-12-31,,,2020-03-20,True,229477262000000.0,2004563000000.0,4503540000000.0,24664877000000.0,4643488000000.0,4650988000000.0,-7500000000.0,0.0,144699636000000.0,146324378000000.0,-1624742000000.0,36041894000000.0,15749443000000.0,20696368000000.0,-403917000000.0,166821000000.0,0.0,0.0,185117000000.0,-18296000000.0,903561000000.0,532147000000.0,0.0,371414000000.0,44098000000.0,11804784000000.0,229477262000000.0,209096146000000.0,209151000000.0,49793517000000.0,126018576000000.0,14262000000.0,3043492000000.0,25013063000000.0,5004085000000.0,20381116000000.0,11693415000000.0,9810000000000.0,89000000.0,2042255000000.0,-158929000000.0,0.0,0.0,1248389000000.0,0.0,0.0,6130768000000.0,0.0,4465581000000.0,0.0,0.0,0.0,0.0,4465581000000.0,61869000000.0,0.0,0.0,0.0,0.0,4403712000000.0,87278479000000.0,23854877000000.0,810000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1179231000000.0,-647084000000.0,0.0,0.0,575871000000.0,-204457000000.0,44295000000.0,-197000000.0,6719990000000.0,3197572000000.0,2413000000.0,1924402000000.0,22090000000.0,-39593000000.0,26220754000000.0,23572763000000.0,3249358000000.0,0.0,1754727000000.0,0.0,0.0,6130768000000.0,1308544000000.0,77375402000000.0,6981635000000.0,6570181000000.0,63823586000000.0,0.0,0.0,4883307000000.0,5019770000000.0,1.0,2020-01-31 14:24:47.610,2020-01-31 14:24:47.610,2,2021-06-02 10:45:14.720,,
1994881,HDB,NH,HDB,2017,6,6.0,2017-01-01,2017-06-30,OTC_BCTC Q2/2017,,2017-11-07,True,169528338000000.0,1361279000000.0,5583069000000.0,22723038000000.0,397000000000.0,400000000000.0,-3000000000.0,0.0,95875982000000.0,96945442000000.0,-1069460000000.0,32459476000000.0,25016638000000.0,8508655000000.0,-1065817000000.0,372427000000.0,0.0,0.0,485658000000.0,-113231000000.0,1315165000000.0,487161000000.0,0.0,828004000000.0,58444000000.0,9376969000000.0,169528338000000.0,158879493000000.0,153157000000.0,25107077000000.0,115710752000000.0,88896000000.0,2907267000000.0,11353000000000.0,3559344000000.0,10648845000000.0,8104686000000.0,8100000000000.0,89000000.0,4599000000.0,-2000000.0,0.0,0.0,463362000000.0,-4010000000.0,0.0,1364964000000.0,0.0,3029567000000.0,0.0,0.0,0.0,0.0,3029567000000.0,8762000000.0,0.0,0.0,0.0,0.0,3020805000000.0,43598957000000.0,20324082000000.0,2398956000000.0,0.0,5489000000.0,8127000000.0,-2638000000.0,0.0,0.0,1008283000000.0,-521122000000.0,0.0,0.0,1000122000000.0,-172118000000.0,58649000000.0,-205000000.0,4868298000000.0,3019485000000.0,17311000000.0,1506902000000.0,36496000000.0,-35027000000.0,17593161000000.0,7513916000000.0,2752389000000.0,0.0,806955000000.0,0.0,0.0,1364964000000.0,719843000000.0,42532862000000.0,2990506000000.0,2062100000000.0,37480256000000.0,0.0,0.0,1066095000000.0,0.0,1.0,2017-08-03 20:34:23.640,2019-08-01 09:10:39.420,2,2019-12-11 10:02:47.830,,
3812352,HDB,NH,HDB,2020,3,3.0,2020-07-01,2020-09-30,,,2020-10-30,False,273289529000000.0,2123658000000.0,4661966000000.0,32765417000000.0,9221967000000.0,9243665000000.0,-21698000000.0,0.0,162533281000000.0,164462771000000.0,-1929490000000.0,48949397000000.0,18965327000000.0,30090341000000.0,-106271000000.0,154887000000.0,0.0,0.0,185117000000.0,-30230000000.0,1008126000000.0,591131000000.0,0.0,416995000000.0,35425000000.0,11835405000000.0,273289529000000.0,249404367000000.0,159657000000.0,41769606000000.0,168443457000000.0,31072000000.0,3048436000000.0,29838063000000.0,6114076000000.0,23885162000000.0,11381507000000.0,9810000000000.0,89000000.0,1984838000000.0,-413420000000.0,0.0,0.0,1789350000000.0,27795000000.0,0.0,8768067000000.0,0.0,5730607000000.0,0.0,0.0,0.0,0.0,5730607000000.0,13205000000.0,0.0,0.0,0.0,0.0,5717402000000.0,120967456000000.0,32765417000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1293089000000.0,-701958000000.0,0.0,0.0,636839000000.0,-219844000000.0,35667000000.0,-242000000.0,7038528000000.0,2883715000000.0,3013000000.0,1949865000000.0,0.0,-39716000000.0,27299094000000.0,14470512000000.0,4082498000000.0,0.0,2031578000000.0,0.0,0.0,8768067000000.0,1918443000000.0,103055816000000.0,6059804000000.0,4505732000000.0,92490280000000.0,0.0,0.0,4019252000000.0,13892388000000.0,1.0,2020-10-30 11:37:31.903,2020-10-30 11:37:31.860,2,2021-06-02 11:01:15.590,,
