TICKER,TRADE_DATE,Type,PE_RATIO,PX_TO_BOOK_RATIO
ABB,2021-03-31,Private_3,7.4642,0.936
ABB,2021-04-01,Private_3,7.6176,0.9552
ABB,2021-04-02,Private_3,8.2311,1.0322
ABB,2021-04-05,Private_3,8.7935,1.1027
ABB,2021-04-06,Private_3,8.6401,1.0835
ABB,2021-04-07,Private_3,8.998,1.1283
ABB,2021-04-08,Private_3,9.1513,1.1476
ABB,2021-04-09,Private_3,9.1002,1.1412
ABB,2021-04-12,Private_3,9.407,1.1796
ABB,2021-04-13,Private_3,9.0491,1.1348
ABB,2021-04-14,Private_3,9.1513,1.1476
ABB,2021-04-15,Private_3,8.998,1.1283
ABB,2021-04-16,Private_3,8.6912,1.0899
ABB,2021-04-19,Private_3,8.7935,1.1027
ABB,2021-04-20,Private_3,8.7423,1.0963
ABB,2021-04-22,Private_3,8.3845,1.0514
ABB,2021-04-23,Private_3,8.5378,1.0706
ABB,2021-04-26,Private_3,8.2822,1.0386
ABB,2021-04-27,Private_3,8.3333,1.045
ABB,2021-04-28,Private_3,8.5378,1.0706
ABB,2021-04-29,Private_3,8.7423,1.0963
ABB,2021-05-04,Private_3,8.6912,1.0899
ABB,2021-05-05,Private_3,8.8446,1.1091
ABB,2021-05-06,Private_3,9.2025,1.154
ABB,2021-05-07,Private_3,9.1002,1.1412
ABB,2021-05-10,Private_3,9.2536,1.1604
ABB,2021-05-11,Private_3,9.1002,1.1412
ABB,2021-05-12,Private_3,9.1513,1.1476
ABB,2021-05-13,Private_3,9.2025,1.154
ABB,2021-05-14,Private_3,9.6115,1.2053
ABB,2021-05-17,Private_3,9.4581,1.186
ABB,2021-05-18,Private_3,9.3558,1.1732
ABB,2021-05-19,Private_3,9.4581,1.186
ABB,2021-05-20,Private_3,9.7648,1.2245
ABB,2021-05-21,Private_3,9.9693,1.2502
ABB,2021-05-24,Private_3,9.9182,1.2437
ABB,2021-05-25,Private_3,10.0204,1.2566
ABB,2021-05-26,Private_3,10.2249,1.2822
ABB,2021-05-27,Private_3,10.9918,1.3784
ABB,2021-05-28,Private_3,11.6053,1.4553
ABB,2021-05-31,Private_3,12.7812,1.6028
ABB,2021-06-01,Private_3,12.4744,1.5643
ABB,2021-06-02,Private_3,12.0654,1.513
ABB,2021-06-03,Private_3,12.7812,1.6028
ABB,2021-06-04,Private_3,12.6278,1.5835
ABB,2021-06-07,Private_3,11.7587,1.4745
ABB,2021-06-08,Private_3,10.8384,1.3591
ABB,2021-06-09,Private_3,11.2474,1.4104
ABB,2021-06-10,Private_3,10.8896,1.3656
ABB,2021-06-11,Private_3,11.5031,1.4425
ABB,2021-06-14,Private_3,11.4008,1.4297
ABB,2021-06-15,Private_3,11.2474,1.4104
ABB,2021-06-16,Private_3,11.0941,1.3912
ABB,2021-06-17,Private_3,11.0429,1.3848
ABB,2021-06-18,Private_3,11.1963,1.404
ABB,2021-06-21,Private_3,11.0429,1.3848
ABB,2021-06-22,Private_3,11.3497,1.4233
ABB,2021-06-23,Private_3,11.6053,1.4553
ABB,2021-06-24,Private_3,11.5031,1.4425
ABB,2021-06-25,Private_3,11.5031,1.4425
ABB,2021-06-28,Private_3,11.8098,1.481
ABB,2021-06-29,Private_3,11.9121,1.4938
ABB,2021-06-30,Private_3,11.8609,1.4874
ABB,2021-07-01,Private_3,11.9632,1.5002
ABB,2021-07-02,Private_3,12.0654,1.513
ABB,2021-07-05,Private_3,12.2699,1.5387
ABB,2021-07-06,Private_3,11.7076,1.4681
ABB,2021-07-07,Private_3,11.9121,1.4938
ABB,2021-07-08,Private_3,11.5031,1.4425
ABB,2021-07-09,Private_3,12.0143,1.5066
ABB,2021-07-12,Private_3,11.0429,1.3848
ABB,2021-07-13,Private_3,11.1452,1.3976
ABB,2021-07-14,Private_3,10.5828,1.3271
ABB,2021-07-15,Private_3,10.8896,1.3656
ABB,2021-07-16,Private_3,10.7362,1.3463
ABB,2021-07-19,Private_3,9.4581,1.186
ABB,2021-07-20,Private_3,9.8671,1.2373
ABB,2021-07-21,Private_3,9.816,1.2309
ABB,2021-07-22,Private_3,10.0716,1.263
ABB,2021-07-23,Private_3,9.816,1.2309
ABB,2021-07-26,Private_3,9.6626,1.2117
ABB,2021-07-27,Private_3,9.8671,1.2373
ABB,2021-07-28,Private_3,9.7137,1.2181
ABB,2021-07-29,Private_3,10.3272,1.295
ABB,2021-07-30,Private_3,10.5828,1.3271
ABB,2021-08-02,Private_3,10.6339,1.3335
ABB,2021-08-03,Private_3,10.8896,1.3656
ABB,2021-08-04,Private_3,10.7873,1.3527
ABB,2021-08-05,Private_3,10.8384,1.3591
ABB,2021-08-06,Private_3,10.7873,1.3527
ABB,2021-08-09,Private_3,10.7873,1.3527
ABB,2021-08-10,Private_3,11.2474,1.4104
ABB,2021-08-11,Private_3,11.1963,1.404
ABB,2021-08-12,Private_3,11.1963,1.404
ABB,2021-08-13,Private_3,11.0941,1.3912
ABB,2021-08-16,Private_3,11.2986,1.4168
ABB,2021-08-17,Private_3,11.4519,1.4361
ABB,2021-08-18,Private_3,11.4008,1.4297
ABB,2021-08-19,Private_3,11.2474,1.4104
ABB,2021-08-20,Private_3,10.5828,1.3271
ABB,2021-08-23,Private_3,10.3272,1.295
ABB,2021-08-24,Private_3,10.3783,1.3014
ABB,2021-08-25,Private_3,10.4806,1.3143
ABB,2021-08-26,Private_3,10.4294,1.3079
ABB,2021-08-27,Private_3,10.3783,1.3014
ABB,2021-08-30,Private_3,10.4806,1.3143
ABB,2021-08-31,Private_3,10.3783,1.3014
ABB,2021-09-01,Private_3,10.3272,1.295
ABB,2021-09-06,Private_3,10.3783,1.3014
ABB,2021-09-07,Private_3,10.7362,1.3463
ABB,2021-09-08,Private_3,10.6851,1.3399
ABB,2021-09-09,Private_3,10.6339,1.3335
ABB,2021-09-10,Private_3,10.5828,1.3271
ABB,2021-09-13,Private_3,10.4294,1.3079
ABB,2021-09-14,Private_3,10.3272,1.295
ABB,2021-09-15,Private_3,10.4294,1.3079
ABB,2021-09-16,Private_3,10.5828,1.3271
ABB,2021-09-17,Private_3,10.6851,1.3399
ABB,2021-09-20,Private_3,10.9407,1.372
ABB,2021-09-21,Private_3,10.7362,1.3463
ABB,2021-09-22,Private_3,10.8896,1.3656
ABB,2021-09-23,Private_3,11.1452,1.3976
ABB,2021-09-24,Private_3,11.2474,1.4104
ABB,2021-09-27,Private_3,10.7873,1.3527
ABB,2021-09-28,Private_3,10.8896,1.3656
ABB,2021-09-29,Private_3,10.6339,1.3335
ABB,2021-09-30,Private_3,10.7873,1.3527
ABB,2021-10-01,Private_3,10.5317,1.3207
ABB,2021-10-04,Private_3,10.4806,1.3143
ABB,2021-10-05,Private_3,10.5317,1.3207
ABB,2021-10-06,Private_3,10.5828,1.3271
ABB,2021-10-07,Private_3,10.5828,1.3271
ABB,2021-10-08,Private_3,10.5828,1.3271
ABB,2021-10-11,Private_3,10.8384,1.3591
ABB,2021-10-12,Private_3,10.7873,1.3527
ABB,2021-10-13,Private_3,10.7873,1.3527
ABB,2021-10-14,Private_3,10.7873,1.3527
ABB,2021-10-15,Private_3,10.8384,1.3591
ABB,2021-10-18,Private_3,10.7362,1.3463
ABB,2021-10-19,Private_3,10.6851,1.3399
ABB,2021-10-20,Private_3,10.7362,1.3463
ABB,2021-10-21,Private_3,10.7873,1.3527
ABB,2021-10-22,Private_3,10.7362,1.3463
ABB,2021-10-25,Private_3,10.5317,1.3207
ABB,2021-10-26,Private_3,10.6339,1.3335
ABB,2021-10-27,Private_3,10.9918,1.3784
ABB,2021-10-28,Private_3,10.9407,1.372
ABB,2021-10-29,Private_3,10.9918,1.3784
ABB,2021-11-01,Private_3,11.0941,1.3912
ABB,2021-11-02,Private_3,11.2474,1.4104
ABB,2021-11-03,Private_3,11.9121,1.4938
ABB,2021-11-04,Private_3,11.9121,1.4938
ABB,2021-11-05,Private_3,11.7076,1.4681
ABB,2021-11-08,Private_3,11.6564,1.4617
ABB,2021-11-09,Private_3,12.2393,1.5348
ABB,2021-11-10,Private_3,12.0701,1.5136
ABB,2021-11-11,Private_3,11.8444,1.4853
ABB,2021-11-12,Private_3,12.0137,1.5065
ABB,2021-11-15,Private_3,11.8444,1.4853
ABB,2021-11-16,Private_3,11.788,1.4782
ABB,2021-11-17,Private_3,11.8444,1.4853
ABB,2021-11-18,Private_3,11.788,1.4782
ABB,2021-11-19,Private_3,12.1265,1.5207
ABB,2021-11-22,Private_3,12.8033,1.6055
ABB,2021-11-23,Private_3,12.6341,1.5843
ABB,2021-11-24,Private_3,13.6493,1.7116
ABB,2021-11-25,Private_3,13.5365,1.6975
ABB,2021-11-26,Private_3,13.2545,1.6621
ABB,2021-11-29,Private_3,12.9161,1.6197
ABB,2021-11-30,Private_3,12.5213,1.5702
ABB,2021-12-01,Private_3,12.6905,1.5914
ABB,2021-12-02,Private_3,12.5213,1.5702
ABB,2021-12-03,Private_3,12.0701,1.5136
ABB,2021-12-06,Private_3,11.6188,1.457
ABB,2021-12-07,Private_3,11.9008,1.4924
ABB,2021-12-08,Private_3,11.8444,1.4853
ABB,2021-12-09,Private_3,11.9572,1.4994
ABB,2021-12-10,Private_3,11.9008,1.4924
ABB,2021-12-13,Private_3,11.8444,1.4853
ABB,2021-12-14,Private_3,11.788,1.4782
ABB,2021-12-15,Private_3,11.788,1.4782
ABB,2021-12-16,Private_3,11.7316,1.4712
ABB,2021-12-17,Private_3,11.788,1.4782
ABB,2021-12-20,Private_3,11.9008,1.4924
ABB,2021-12-21,Private_3,11.8444,1.4853
ABB,2021-12-22,Private_3,11.788,1.4782
ABB,2021-12-23,Private_3,11.5624,1.4499
ABB,2021-12-24,Private_3,12.0137,1.5065
ABB,2021-12-27,Private_3,12.6341,1.5843
ABB,2021-12-28,Private_3,12.9725,1.6268
ABB,2021-12-29,Private_3,12.6905,1.5914
ABB,2021-12-30,Private_3,12.2393,1.5348
ABB,2021-12-31,Private_3,12.4085,1.556
ABB,2022-01-04,Private_3,12.4649,1.5631
ABB,2022-01-05,Private_3,12.4649,1.5631
ABB,2022-01-06,Private_3,12.2393,1.5348
ABB,2022-01-07,Private_3,12.4085,1.556
ABB,2022-01-10,Private_3,11.9572,1.4994
ABB,2022-01-11,Private_3,11.8444,1.4853
ABB,2022-01-12,Private_3,12.1265,1.5207
ABB,2022-01-13,Private_3,12.0701,1.5136
ABB,2022-01-14,Private_3,12.3521,1.549
ABB,2022-01-17,Private_3,11.9008,1.4924
ABB,2022-01-18,Private_3,11.7316,1.4712
ABB,2022-01-19,Private_3,11.8444,1.4853
ABB,2022-01-20,Private_3,11.9008,1.4924
ABB,2022-01-21,Private_3,12.0137,1.5065
ABB,2022-01-24,Private_3,11.8444,1.4853
ABB,2022-01-25,Private_3,12.1829,1.5277
ABB,2022-01-26,Private_3,12.7469,1.5985
ABB,2022-01-27,Private_3,12.7469,1.5985
ABB,2022-01-28,Private_3,12.9725,1.6268
ABB,2022-02-07,Private_3,13.0853,1.6409
ABB,2022-02-08,Private_3,13.0289,1.6338
ABB,2022-02-09,Private_3,12.9725,1.6268
ABB,2022-02-10,Private_3,13.858,1.7378
ABB,2022-02-11,Private_3,13.7819,1.7282
ABB,2022-02-14,Private_3,13.325,1.671
ABB,2022-02-15,Private_3,13.2489,1.6614
ABB,2022-02-16,Private_3,13.325,1.671
ABB,2022-02-17,Private_3,13.2489,1.6614
ABB,2022-02-18,Private_3,13.1727,1.6519
ABB,2022-02-21,Private_3,13.1727,1.6519
ABB,2022-02-22,Private_3,12.9443,1.6232
ABB,2022-02-23,Private_3,13.0204,1.6328
ABB,2022-02-24,Private_3,12.7159,1.5946
ABB,2022-02-25,Private_3,12.8681,1.6137
ABB,2022-02-28,Private_3,12.792,1.6041
ABB,2022-03-01,Private_3,12.792,1.6041
ABB,2022-03-02,Private_3,12.6397,1.585
ABB,2022-03-03,Private_3,12.7159,1.5946
ABB,2022-03-04,Private_3,12.7159,1.5946
ABB,2022-03-07,Private_3,12.56,1.58
ABB,2022-03-08,Private_3,12.41,1.56
ABB,2022-03-09,Private_3,12.34,1.55
ABB,2022-03-10,Private_3,12.41,1.56
ABB,2022-03-11,Private_3,12.18,1.53
ABB,2022-03-14,Private_3,12.03,1.51
ABB,2022-03-15,Private_3,12.18,1.53
ABB,2022-03-16,Private_3,12.18,1.53
ABB,2022-03-17,Private_3,12.26,1.54
ABB,2022-03-18,Private_3,12.26,1.54
ABB,2022-03-21,Private_3,12.18,1.53
ABB,2022-03-22,Private_3,12.49,1.57
ABB,2022-03-23,Private_3,12.64,1.59
ABB,2022-03-24,Private_3,12.56,1.58
ABB,2022-03-25,Private_3,12.41,1.56
ABB,2022-03-28,Private_3,12.26,1.54
ABB,2022-03-29,Private_3,12.26,1.54
ABB,2022-03-30,Private_3,12.18,1.53
ABB,2022-03-31,Private_3,12.11,1.52
ABB,2022-04-01,Private_3,12.26,1.54
ABB,2022-04-04,Private_3,12.41,1.56
ABB,2022-04-05,Private_3,12.34,1.55
ABB,2022-04-06,Private_3,9.03,1.29
ABB,2022-04-07,Private_3,8.98,1.28
ABB,2022-04-08,Private_3,8.86,1.27
ABB,2022-04-12,Private_3,8.53,1.22
ABB,2022-04-13,Private_3,8.47,1.21
ABB,2022-04-14,Private_3,8.41,1.2
ABB,2022-04-15,Private_3,8.19,1.17
ABB,2022-04-18,Private_3,7.8,1.12
ABB,2022-04-19,Private_3,7.57,1.08
ABB,2022-04-20,Private_3,7.35,1.05
ABB,2022-04-21,Private_3,7.12,1.02
ABB,2022-04-22,Private_3,7.4,1.06
ABB,2022-04-25,Private_3,7.01,1.0
ABB,2022-04-26,Private_3,7.24,1.03
ABB,2022-04-27,Private_3,7.18,1.03
ABB,2022-04-28,Private_3,5.36,0.77
ABB,2022-04-29,Private_3,5.4,0.77
ABB,2022-05-04,Private_3,5.32,0.76
ABB,2022-05-05,Private_3,5.36,0.77
ABB,2022-05-06,Private_3,5.15,0.74
ABB,2022-05-09,Private_3,4.74,0.68
ABB,2022-05-10,Private_3,4.86,0.7
ABB,2022-05-11,Private_3,4.82,0.69
ABB,2022-05-12,Private_3,4.65,0.67
ABB,2022-05-13,Private_3,4.4,0.63
ABB,2022-05-16,Private_3,4.49,0.64
ABB,2022-05-17,Private_3,6.56,0.94
ABB,2022-05-18,Private_3,6.56,0.94
ABB,2022-05-19,Private_3,6.56,0.94
ABB,2022-05-20,Private_3,6.56,0.94
ABB,2022-05-23,Private_3,6.39,0.91
ABB,2022-05-24,Private_3,6.51,0.93
ABB,2022-05-25,Private_3,6.79,0.97
ABB,2022-05-26,Private_3,6.79,0.97
ABB,2022-05-27,Private_3,6.79,0.97
ABB,2022-05-30,Private_3,6.79,0.97
ABB,2022-05-31,Private_3,6.68,0.95
ABB,2022-06-01,Private_3,6.68,0.95
ABB,2022-06-02,Private_3,6.56,0.94
ABB,2022-06-03,Private_3,6.51,0.93
ABB,2022-06-06,Private_3,6.34,0.91
ABB,2022-06-07,Private_3,6.34,0.91
ABB,2022-06-08,Private_3,6.56,0.94
ABB,2022-06-09,Private_3,6.56,0.94
ABB,2022-06-10,Private_3,6.39,0.91
ABB,2022-06-13,Private_3,6.11,0.87
ABB,2022-06-14,Private_3,6.0,0.86
ABB,2022-06-15,Private_3,5.83,0.83
ABB,2022-06-16,Private_3,5.83,0.83
ABB,2022-06-17,Private_3,5.67,0.81
ABB,2022-06-20,Private_3,5.5,0.79
ABB,2022-06-21,Private_3,5.5,0.79
ABB,2022-06-22,Private_3,5.61,0.8
ABB,2022-06-23,Private_3,5.67,0.81
ABB,2022-06-24,Private_3,5.83,0.83
ABB,2022-06-27,Private_3,5.89,0.84
ABB,2022-06-28,Private_3,5.95,0.85
ABB,2022-06-29,Private_3,6.0,0.86
ABB,2022-06-30,Private_3,5.83,0.83
ABB,2022-07-01,Private_3,5.78,0.83
ABB,2022-07-04,Private_3,5.78,0.83
ABB,2022-07-05,Private_3,5.78,0.83
ABB,2022-07-06,Private_3,5.78,0.83
ABB,2022-07-07,Private_3,5.72,0.82
ABB,2022-07-08,Private_3,5.78,0.83
ABB,2022-07-11,Private_3,5.67,0.81
ABB,2022-07-12,Private_3,5.78,0.83
ABB,2022-07-13,Private_3,5.95,0.85
ABB,2022-07-14,Private_3,6.0,0.86
ABB,2022-07-15,Private_3,5.95,0.85
ABB,2022-07-18,Private_3,5.95,0.85
ABB,2022-07-19,Private_3,5.89,0.84
ABB,2022-07-20,Private_3,6.0,0.86
ABB,2022-07-21,Private_3,6.17,0.88
ABB,2022-07-22,Private_3,6.23,0.89
ABB,2022-07-25,Private_3,6.06,0.87
ABB,2022-07-26,Private_3,6.0,0.86
ABB,2022-07-27,Private_3,6.17,0.88
ABB,2022-07-28,Private_3,6.39,0.91
ABB,2022-07-29,Private_3,6.39,0.91
ABB,2022-08-01,Private_3,6.62,0.95
ABB,2022-08-02,Private_3,6.62,0.95
ABB,2022-08-03,Private_3,6.62,0.95
ABB,2022-08-04,Private_3,6.56,0.94
ABB,2022-08-05,Private_3,6.62,0.95
ABB,2022-08-08,Private_3,6.62,0.95
ABB,2022-08-09,Private_3,6.56,0.94
ABB,2022-08-10,Private_3,6.56,0.94
ABB,2022-08-11,Private_3,6.62,0.95
ABB,2022-08-12,Private_3,6.62,0.95
ABB,2022-08-15,Private_3,6.73,0.96
ABB,2022-08-16,Private_3,6.68,0.95
ABB,2022-08-17,Private_3,6.62,0.95
ABB,2022-08-18,Private_3,6.56,0.94
ABB,2022-08-19,Private_3,6.56,0.94
ABB,2022-08-22,Private_3,6.45,0.92
ABB,2022-08-23,Private_3,6.56,0.94
ABB,2022-08-24,Private_3,6.62,0.95
ABB,2022-08-25,Private_3,6.62,0.95
ABB,2022-08-26,Private_3,6.62,0.95
ABB,2022-08-29,Private_3,6.51,0.93
ABB,2022-08-30,Private_3,6.51,0.93
ABB,2022-08-31,Private_3,6.45,0.92
ABB,2022-09-05,Private_3,6.51,0.93
ABB,2022-09-06,Private_3,6.45,0.92
ABB,2022-09-07,Private_3,6.28,0.9
ABB,2022-09-08,Private_3,6.23,0.89
ABB,2022-09-09,Private_3,6.28,0.9
ABB,2022-09-12,Private_3,6.23,0.89
ABB,2022-09-13,Private_3,6.17,0.88
ABB,2022-09-14,Private_3,6.11,0.87
ABB,2022-09-15,Private_3,6.11,0.87
ABB,2022-09-16,Private_3,6.0,0.86
ABB,2022-09-19,Private_3,5.89,0.84
ABB,2022-09-20,Private_3,6.0,0.86
ABB,2022-09-21,Private_3,5.95,0.85
ABB,2022-09-22,Private_3,5.95,0.85
ABB,2022-09-23,Private_3,5.83,0.83
ABB,2022-09-26,Private_3,5.67,0.81
ABB,2022-09-27,Private_3,5.72,0.82
ABB,2022-09-28,Private_3,5.61,0.8
ABB,2022-09-29,Private_3,5.61,0.8
ABB,2022-09-30,Private_3,5.72,0.82
ABB,2022-10-03,Private_3,5.44,0.78
ABB,2022-10-04,Private_3,5.44,0.78
ABB,2022-10-05,Private_3,5.5,0.79
ABB,2022-10-06,Private_3,5.22,0.75
ABB,2022-10-07,Private_3,4.77,0.68
ABB,2022-10-10,Private_3,4.94,0.71
ABB,2022-10-11,Private_3,4.66,0.67
ABB,2022-10-12,Private_3,4.82,0.69
ABB,2022-10-13,Private_3,4.82,0.69
ABB,2022-10-14,Private_3,5.1,0.73
ABB,2022-10-17,Private_3,4.99,0.71
ABB,2022-10-18,Private_3,5.05,0.72
ABB,2022-10-19,Private_3,4.99,0.71
ABB,2022-10-20,Private_3,4.94,0.71
ABB,2022-10-21,Private_3,4.66,0.67
ABB,2022-10-24,Private_3,4.38,0.63
ABB,2022-10-25,Private_3,4.49,0.64
ABB,2022-10-26,Private_3,4.49,0.64
ABB,2022-10-27,Private_3,4.71,0.67
ABB,2022-10-28,Private_3,4.71,0.67
ABB,2022-10-31,Private_3,4.71,0.67
ABB,2022-11-01,Private_3,4.71,0.67
ABB,2022-11-02,Private_3,4.71,0.67
ABB,2022-11-03,Private_3,4.66,0.67
ABB,2022-11-04,Private_3,4.54,0.65
ABB,2022-11-07,Private_3,4.38,0.63
ABB,2022-11-08,Private_3,4.49,0.64
ABB,2022-11-09,Private_3,4.49,0.64
ABB,2022-11-10,Private_3,4.15,0.59
ABB,2022-11-11,Private_3,3.98,0.57
ABB,2022-11-14,Private_3,3.81,0.55
ABB,2022-11-15,Private_3,3.42,0.49
ABB,2022-11-16,Private_3,3.76,0.54
ABB,2022-11-17,Private_3,3.98,0.57
ABB,2022-11-18,Private_3,3.98,0.57
ABB,2022-11-21,Private_3,3.98,0.57
ABB,2022-11-22,Private_3,4.21,0.6
ABB,2022-11-23,Private_3,4.09,0.59
ABB,2022-11-24,Private_3,4.04,0.58
ABB,2022-11-25,Private_3,4.26,0.61
ABB,2022-11-28,Private_3,4.49,0.64
ABB,2022-11-29,Private_3,4.54,0.65
ABB,2022-11-30,Private_3,4.54,0.65
ABB,2022-12-01,Private_3,4.82,0.69
ABB,2022-12-02,Private_3,4.99,0.71
ABB,2022-12-05,Private_3,4.99,0.71
ABB,2022-12-06,Private_3,4.77,0.68
ABB,2022-12-07,Private_3,4.6,0.66
ABB,2022-12-08,Private_3,4.82,0.69
ABB,2022-12-09,Private_3,4.71,0.67
ABB,2022-12-12,Private_3,4.66,0.67
ABB,2022-12-13,Private_3,4.77,0.68
ABB,2022-12-14,Private_3,4.66,0.67
ABB,2022-12-15,Private_3,4.82,0.69
ABB,2022-12-16,Private_3,4.77,0.68
ABB,2022-12-19,Private_3,4.71,0.67
ABB,2022-12-20,Private_3,4.6,0.66
ABB,2022-12-21,Private_3,4.54,0.65
ABB,2022-12-22,Private_3,4.6,0.66
ABB,2022-12-23,Private_3,4.49,0.64
ABB,2022-12-26,Private_3,4.32,0.62
ABB,2022-12-27,Private_3,4.49,0.64
ABB,2022-12-28,Private_3,4.54,0.65
ABB,2022-12-29,Private_3,4.49,0.64
ABB,2022-12-30,Private_3,4.49,0.64
ABB,2023-01-03,Private_3,4.71,0.67
ABB,2023-01-04,Private_3,4.71,0.67
ABB,2023-01-05,Private_3,4.71,0.67
ABB,2023-01-06,Private_3,4.71,0.67
ABB,2023-01-09,Private_3,4.71,0.67
ABB,2023-01-10,Private_3,4.71,0.67
ABB,2023-01-11,Private_3,4.71,0.67
ABB,2023-01-12,Private_3,4.71,0.67
ABB,2023-01-13,Private_3,4.71,0.67
ABB,2023-01-16,Private_3,4.71,0.67
ABB,2023-01-17,Private_3,4.82,0.69
ABB,2023-01-18,Private_3,4.82,0.69
ABB,2023-01-19,Private_3,4.88,0.7
ABB,2023-01-27,Private_3,4.94,0.71
ABB,2023-01-30,Private_3,4.88,0.7
ABB,2023-01-31,Private_3,4.94,0.71
ABB,2023-02-01,Private_3,4.77,0.68
ABB,2023-02-02,Private_3,4.82,0.69
ABB,2023-02-03,Private_3,4.77,0.68
ABB,2023-02-06,Private_3,4.71,0.67
ABB,2023-02-07,Private_3,4.6,0.66
ABB,2023-02-08,Private_3,4.54,0.65
ABB,2023-02-09,Private_3,4.6,0.66
ABB,2023-02-10,Private_3,4.49,0.64
ABB,2023-02-13,Private_3,4.43,0.63
ABB,2023-02-14,Private_3,4.43,0.63
ABB,2023-02-15,Private_3,4.49,0.64
ABB,2023-02-16,Private_3,4.54,0.65
ABB,2023-02-17,Private_3,4.54,0.65
ABB,2023-02-20,Private_3,4.6,0.66
ABB,2023-02-21,Private_3,4.6,0.66
ABB,2023-02-22,Private_3,4.54,0.65
ABB,2023-02-23,Private_3,4.54,0.65
ABB,2023-02-24,Private_3,4.43,0.63
ABB,2023-02-27,Private_3,4.43,0.63
ABB,2023-02-28,Private_3,4.43,0.63
ABB,2023-03-01,Private_3,4.49,0.64
ABB,2023-03-02,Private_3,4.43,0.63
ABB,2023-03-03,Private_3,4.38,0.63
ABB,2023-03-06,Private_3,4.38,0.63
ABB,2023-03-07,Private_3,4.43,0.63
ABB,2023-03-08,Private_3,4.49,0.64
ABB,2023-03-09,Private_3,4.49,0.64
ABB,2023-03-10,Private_3,4.49,0.64
ABB,2023-03-13,Private_3,4.43,0.63
ABB,2023-03-14,Private_3,4.38,0.63
ABB,2023-03-15,Private_3,4.49,0.64
ABB,2023-03-16,Private_3,4.43,0.63
ABB,2023-03-17,Private_3,4.43,0.63
ABB,2023-03-20,Private_3,4.38,0.63
ABB,2023-03-21,Private_3,4.43,0.63
ABB,2023-03-22,Private_3,4.43,0.63
ABB,2023-03-23,Private_3,4.38,0.63
ABB,2023-03-24,Private_3,4.38,0.63
ABB,2023-03-27,Private_3,4.43,0.63
ABB,2023-03-28,Private_3,4.49,0.64
ABB,2023-03-29,Private_3,4.43,0.63
ABB,2023-03-30,Private_3,4.49,0.64
ABB,2023-03-31,Private_3,4.49,0.64
ABB,2023-04-03,Private_3,4.54,0.65
ABB,2023-04-04,Private_3,4.54,0.65
ABB,2023-04-05,Private_3,4.66,0.67
ABB,2023-04-06,Private_3,4.77,0.68
ABB,2023-04-07,Private_3,4.71,0.67
ABB,2023-04-10,Private_3,5.89,0.61
ABB,2023-04-11,Private_3,5.96,0.62
ABB,2023-04-12,Private_3,5.96,0.62
ABB,2023-04-13,Private_3,5.96,0.62
ABB,2023-04-14,Private_3,5.89,0.61
ABB,2023-04-17,Private_3,5.89,0.61
ABB,2023-04-18,Private_3,5.96,0.62
ABB,2023-04-19,Private_3,5.83,0.61
ABB,2023-04-20,Private_3,5.83,0.61
ABB,2023-04-21,Private_3,5.83,0.61
ABB,2023-04-24,Private_3,5.83,0.61
ABB,2023-04-25,Private_3,5.83,0.61
ABB,2023-04-26,Private_3,5.89,0.61
ABB,2023-04-27,Private_3,5.89,0.61
ABB,2023-04-28,Private_3,5.96,0.62
ABB,2023-05-04,Private_3,5.83,0.61
ABB,2023-05-05,Private_3,5.89,0.61
ABB,2023-05-08,Private_3,6.03,0.63
ABB,2023-05-09,Private_3,6.1,0.63
ABB,2023-05-10,Private_3,6.17,0.64
ABB,2023-05-11,Private_3,6.1,0.63
ABB,2023-05-12,Private_3,6.1,0.63
ABB,2023-05-15,Private_3,6.45,0.67
ABB,2023-05-16,Private_3,6.45,0.67
ABB,2023-05-17,Private_3,6.31,0.66
ABB,2023-05-18,Private_3,6.38,0.66
ABB,2023-05-19,Private_3,6.24,0.65
ABB,2023-05-22,Private_3,6.24,0.65
ABB,2023-05-23,Private_3,6.31,0.66
ABB,2023-05-24,Private_3,6.31,0.66
ABB,2023-05-25,Private_3,6.24,0.65
ABB,2023-05-26,Private_3,6.24,0.65
ABB,2023-05-29,Private_3,6.38,0.66
ABB,2023-05-30,Private_3,6.64,0.69
ABB,2023-05-31,Private_3,6.48,0.67
ABB,2023-06-01,Private_3,6.71,0.7
ABB,2023-06-02,Private_3,6.94,0.72
ABB,2023-06-05,Private_3,6.94,0.72
ABB,2023-06-06,Private_3,6.94,0.72
ABB,2023-06-07,Private_3,6.87,0.71
ABB,2023-06-08,Private_3,6.71,0.7
ABB,2023-06-09,Private_3,6.64,0.69
ABB,2023-06-12,Private_3,6.79,0.71
ABB,2023-06-13,Private_3,6.79,0.71
ABB,2023-06-14,Private_3,6.71,0.7
ABB,2023-06-15,Private_3,6.71,0.7
ABB,2023-06-16,Private_3,6.71,0.7
ABB,2023-06-19,Private_3,6.64,0.69
ABB,2023-06-20,Private_3,6.71,0.7
ABB,2023-06-21,Private_3,6.87,0.71
ABB,2023-06-22,Private_3,6.87,0.71
ABB,2023-06-23,Private_3,6.79,0.71
ABB,2023-06-26,Private_3,6.79,0.71
ABB,2023-06-27,Private_3,6.79,0.71
ABB,2023-06-28,Private_3,6.71,0.7
ABB,2023-06-29,Private_3,6.71,0.7
ABB,2023-06-30,Private_3,6.71,0.7
ABB,2023-07-03,Private_3,6.71,0.7
