TICKER,Type,Date_Quarter,TOI,Net Interest Income,Fees Income,OPEX,Provision expense,PBT,Loan,NIM,Core TOI,Core PBT,Non-recurring income,Core TOI_T12M,PBT_T12M,OPEX_T12M,Provision expense_T12M,Non-recurring income_T12M,Net Interest Income_T12M,Fees Income_T12M,Loan_T12M,NIM_T12M,Core_TOI_Change,PBT_Change,OPEX_Change,Provision_Change,Non_Recurring_Change,NII_Change,Fee_Change,Loan_Growth_%,Small_PBT_Flag,PBT_Growth_%_T12M,Top_Line_Impact_T12M,Cost_Cutting_Impact_T12M,Non_Recurring_Impact_T12M,NII_Impact_T12M,Fee_Impact_T12M,OPEX_Impact_T12M,Provision_Impact_T12M,Loan_Impact_T12M,NIM_Impact_T12M,Total_Impact_T12M,Top_Line_Impact,Cost_Cutting_Impact,Non_Recurring_Impact,Total_Impact,NII_Impact,Fee_Impact,OPEX_Impact,Provision_Impact,Loan_Impact,NIM_Impact,PBT_Growth_%,Core TOI_QoQ,PBT_QoQ,OPEX_QoQ,Provision expense_QoQ,Non-recurring income_QoQ,Net Interest Income_QoQ,Fees Income_QoQ,Loan_QoQ,NIM_QoQ,PBT_Change_QoQ,Loan_Growth_%_QoQ,PBT_Growth_%_QoQ,Top_Line_Impact_QoQ,Cost_Cutting_Impact_QoQ,Non_Recurring_Impact_QoQ,NII_Impact_QoQ,Fee_Impact_QoQ,OPEX_Impact_QoQ,Provision_Impact_QoQ,Loan_Impact_QoQ,NIM_Impact_QoQ,Total_Impact_QoQ,Core TOI_YoY,PBT_YoY,OPEX_YoY,Provision expense_YoY,Non-recurring income_YoY,Net Interest Income_YoY,Fees Income_YoY,Loan_YoY,NIM_YoY,PBT_Change_YoY,Loan_Growth_%_YoY,PBT_Growth_%_YoY,Top_Line_Impact_YoY,Cost_Cutting_Impact_YoY,Non_Recurring_Impact_YoY,NII_Impact_YoY,Fee_Impact_YoY,OPEX_Impact_YoY,Provision_Impact_YoY,Loan_Impact_YoY,NIM_Impact_YoY,Total_Impact_YoY,Impacts_Capped
VBB,Private_3,2019-Q3,458061000000.0,319110000000.0,9415000000.0,-262902000000.0,-15145000000.0,180014000000.0,39142703000000.0,0.0238386588720579,328525000000.0,50478000000.0,129536000000.0,278868000000.0,112560250000.0,-235963500000.0,10822750000.0,58833000000.0,273454500000.0,5413500000.0,35299240000000.0,0.023685893634501277,49657000000.0,67453750000.0,-26938500000.0,-25967750000.0,70703000000.0,45655500000.0,4001500000.0,10.326068463849742,False,59.92679476102798,44.1,-47.0,62.8,40.6,3.5,-23.9,-23.1,5.2,35.4,59.9,44.1,-47.0,62.8,59.9,40.6,3.5,-23.9,-23.1,5.2,35.4,59.92679476102798,312008000000.0,151343000000.0,-237979000000.0,2259000000.0,75055000000.0,304572000000.0,7436000000.0,37569077000000.0,0.0245767890910662,28671000000.0,4.102697134651288,18.944384609793648,10.9,-28.0,36.0,9.6,1.3,-16.5,-11.5,2.1,7.5,18.9,254849000000.0,100562000000.0,-262152000000.0,58095000000.0,49770000000.0,250061000000.0,4788000000.0,32330019000000.0,0.0237828142985824,79452000000.0,19.063731754892448,79.00797517949127,73.2,-73.6,79.3,68.7,4.6,-0.7,-72.8,9.5,59.2,78.9,False
VBB,Private_3,2019-Q4,564925000000.0,306335000000.0,26179000000.0,-337999000000.0,-43599000000.0,183327000000.0,40918793000000.0,0.020794652576703,332514000000.0,-49084000000.0,232411000000.0,297287000000.0,132423250000.0,-236151000000.0,-7487250000.0,78774500000.0,290716750000.0,6570250000.0,37002411000000.0,0.02369985477787015,35227000000.0,50903750000.0,-101848000000.0,-36111750000.0,153636500000.0,15618250000.0,19608750000.0,10.052159871657015,False,38.44019082751707,26.6,-104.2,116.0,11.8,14.8,-76.9,-27.3,5.0,6.8,38.4,26.6,-104.2,116.0,38.4,11.8,14.8,-76.9,-27.3,5.0,6.8,38.44019082751707,328525000000.0,180014000000.0,-262902000000.0,-15145000000.0,129536000000.0,319110000000.0,9415000000.0,39142703000000.0,0.0238386588720579,3313000000.0,4.436814420754766,1.8404124123679269,2.2,-57.5,57.1,-7.1,9.3,-41.7,-15.8,2.2,-9.3,1.8,257222000000.0,99618000000.0,-231675000000.0,6704000000.0,67367000000.0,253052000000.0,4170000000.0,35495274000000.0,0.0224268324005787,83709000000.0,14.195080076028411,84.0299945792929,75.5,-157.2,165.7,53.5,22.1,-106.7,-50.5,7.1,46.4,84.0,False
VBB,Private_3,2020-Q1,521268000000.0,275219000000.0,10352000000.0,-261473000000.0,-29762000000.0,230033000000.0,42083469000000.0,0.01746049633205,285571000000.0,-5664000000.0,235697000000.0,316110000000.0,153350500000.0,-262732000000.0,-20063000000.0,120035500000.0,304037500000.0,12072500000.0,38358290750000.0,0.023291809821901228,-30539000000.0,76682500000.0,1259000000.0,-9699000000.0,115661500000.0,-28818500000.0,-1720500000.0,9.261801983390846,False,50.00472773156919,-19.9,-5.5,75.4,-18.8,-1.1,0.8,-6.3,4.6,-23.4,50.0,-19.9,-5.5,75.4,50.0,-18.8,-1.1,0.8,-6.3,4.6,-23.4,50.00472773156919,332514000000.0,183327000000.0,-337999000000.0,-43599000000.0,232411000000.0,306335000000.0,26179000000.0,40918793000000.0,0.020794652576703,46706000000.0,2.8063717106890413,25.476880110403815,-25.6,49.3,1.8,-17.0,-8.6,41.7,7.5,1.4,-18.4,25.5,291393000000.0,98718000000.0,-212048000000.0,-23767000000.0,43140000000.0,286133000000.0,5260000000.0,35802590000000.0,0.0239571387477778,131315000000.0,16.128377993807597,133.0203205089244,-5.9,-56.1,195.0,-11.0,5.2,-50.0,-6.1,8.1,-19.1,133.0,False
VBB,Private_3,2020-Q2,337119000000.0,-75395000000.0,10895000000.0,-281965000000.0,-11150000000.0,44004000000.0,42993455000000.0,-0.0044487900059742,-64500000000.0,-357615000000.0,401619000000.0,314654500000.0,186179250000.0,-275088250000.0,-21561750000.0,168174750000.0,301309000000.0,13345500000.0,39928510500000.0,0.021667649217969275,-379154500000.0,-142175250000.0,-6876750000.0,10411750000.0,233444250000.0,-376704000000.0,-2450500000.0,7.392358542200739,False,-76.36471303864421,-203.7,1.9,125.4,-202.4,-1.3,-3.7,5.6,3.7,-206.1,-76.4,-203.7,1.9,125.4,-76.4,-202.4,-1.3,-3.7,5.6,3.7,-206.1,-76.36471303864421,285571000000.0,230033000000.0,-261473000000.0,-29762000000.0,235697000000.0,275219000000.0,10352000000.0,42083469000000.0,0.01746049633205,-186029000000.0,2.1392075717265002,-80.87057074419756,-152.2,-0.8,72.1,-152.4,0.2,-8.9,8.1,1.1,-153.5,-80.9,312008000000.0,151343000000.0,-237979000000.0,2259000000.0,75055000000.0,304572000000.0,7436000000.0,37569077000000.0,0.0245767890910662,-107339000000.0,13.466255007973185,-70.92432421717555,-248.8,-37.9,215.8,-251.1,2.3,-29.1,-8.9,6.7,-257.8,-70.9,False
VBB,Private_3,2020-Q3,405182000000.0,168992000000.0,17934000000.0,-294267000000.0,-25008000000.0,85907000000.0,42664128000000.0,0.0091467429683672,186926000000.0,-132349000000.0,218256000000.0,220527500000.0,159344500000.0,-286084750000.0,-24914000000.0,249815750000.0,206317250000.0,14210250000.0,41284605000000.0,0.014411254443709175,-33601500000.0,-73437500000.0,-8182250000.0,-94000000.0,-31559750000.0,-37325250000.0,3723750000.0,3.286584444341763,False,-46.08725120728987,-21.1,-5.2,-19.8,-23.4,2.4,-5.1,-0.0,1.6,-25.0,-46.1,-21.1,-5.2,-19.8,-46.1,-23.4,2.4,-5.1,-0.0,1.6,-25.0,-46.08725120728987,-64500000000.0,44004000000.0,-281965000000.0,-11150000000.0,401619000000.0,-75395000000.0,10895000000.0,42993455000000.0,-0.0044487900059742,41903000000.0,-0.7689383437307588,95.22543405144987,588.1,-61.5,-431.4,575.0,16.6,-28.9,-32.6,-0.4,575.4,95.2,328525000000.0,180014000000.0,-262902000000.0,-15145000000.0,129536000000.0,319110000000.0,9415000000.0,39142703000000.0,0.0238386588720579,-94107000000.0,8.609122140423702,-52.27760063106203,-78.7,-22.9,49.3,-83.4,4.8,-17.4,-5.5,4.3,-87.7,-52.3,False
VBB,Private_3,2020-Q4,410775000000.0,85706000000.0,23298000000.0,-399973000000.0,18253000000.0,29055000000.0,44801916000000.0,0.0041976877245373,109004000000.0,-272716000000.0,301771000000.0,185127750000.0,135817750000.0,-293926000000.0,-27379750000.0,271995750000.0,168787750000.0,16340000000.0,42164961250000.0,0.0107382754677865,-76123750000.0,-106762750000.0,-106047000000.0,45632750000.0,29775250000.0,-83081750000.0,6958000000.0,6.064273740494689,False,-78.60736170345923,-56.0,-44.5,21.9,-61.2,5.1,-78.1,33.6,3.0,-64.2,-78.6,-56.0,-44.5,21.9,-78.6,-61.2,5.1,-78.1,33.6,3.0,-64.2,-78.60736170345923,186926000000.0,85907000000.0,-294267000000.0,-25008000000.0,218256000000.0,168992000000.0,17934000000.0,42664128000000.0,0.0091467429683672,-56852000000.0,4.88826955521162,-66.17854191160208,-90.7,-72.7,97.2,-97.0,6.2,-123.0,50.4,2.4,-99.4,-66.2,332514000000.0,183327000000.0,-337999000000.0,-43599000000.0,232411000000.0,306335000000.0,26179000000.0,40918793000000.0,0.020794652576703,-154272000000.0,9.059941396424987,-84.15127068025986,-121.9,-0.1,37.9,-120.3,-1.6,-33.8,33.7,4.5,-124.8,-84.1,False
VBB,Private_3,2021-Q1,415172000000.0,237467000000.0,20271000000.0,-294369000000.0,3338000000.0,124141000000.0,44093182000000.0,0.0107065977717454,257738000000.0,-33293000000.0,157434000000.0,129250250000.0,97249750000.0,-309419500000.0,-11916750000.0,289335750000.0,113630500000.0,15619750000.0,43135742000000.0,0.006589034254745075,128487750000.0,26891250000.0,15050500000.0,15254750000.0,-131901750000.0,123836500000.0,4651250000.0,2.195235149295204,True,27.65174203532657,132.1,31.2,-135.6,127.3,4.8,15.5,15.7,1.1,126.2,27.7,132.1,31.2,-135.6,27.7,127.3,4.8,15.5,15.7,1.1,126.2,27.65174203532657,109004000000.0,29055000000.0,-399973000000.0,18253000000.0,301771000000.0,85706000000.0,23298000000.0,44801916000000.0,0.0041976877245373,95086000000.0,-1.5945401173864504,327.26208914128375,511.8,312.2,-496.8,522.3,-10.5,363.6,-51.4,-0.8,523.1,327.2,285571000000.0,230033000000.0,-261473000000.0,-29762000000.0,235697000000.0,275219000000.0,10352000000.0,42083469000000.0,0.01746049633205,-105892000000.0,4.664170576784192,-46.03339520851356,-12.1,0.1,-34.0,-16.4,4.3,-14.3,14.4,2.3,-18.7,-46.0,False
VBB,Private_3,2021-Q2,559587000000.0,244959000000.0,20950000000.0,-326430000000.0,-31041000000.0,202116000000.0,46476514000000.0,0.0108970473934526,265909000000.0,-91562000000.0,293678000000.0,122292000000.0,70776750000.0,-317643500000.0,-3641750000.0,269770000000.0,104192500000.0,18099500000.0,43638170250000.0,0.004900559614668926,143617000000.0,131339250000.0,-8786500000.0,-27399250000.0,23908000000.0,140766500000.0,2850500000.0,6.299403418261436,False,185.56835401455987,202.8,-51.2,33.8,198.9,4.1,-12.4,-38.8,3.1,195.8,185.4,202.8,-51.2,33.8,185.4,198.9,4.1,-12.4,-38.8,3.1,195.8,185.56835401455987,257738000000.0,124141000000.0,-294369000000.0,3338000000.0,157434000000.0,237467000000.0,20271000000.0,44093182000000.0,0.0107065977717454,77975000000.0,5.262978910738532,62.811641601082634,6.6,-53.5,109.7,6.0,0.6,-25.8,-27.7,2.6,3.4,62.8,-64500000000.0,44004000000.0,-281965000000.0,-11150000000.0,401619000000.0,-75395000000.0,10895000000.0,42993455000000.0,-0.0044487900059742,158112000000.0,7.785984591097825,359.31278974638667,751.0,-146.2,-245.4,728.0,23.0,-101.0,-45.3,3.9,724.1,359.4,False
VBB,Private_3,2021-Q3,410731000000.0,308568000000.0,24178000000.0,-291393000000.0,-51062000000.0,68276000000.0,46957440000000.0,0.0138107300292822,332746000000.0,-9709000000.0,77985000000.0,204894250000.0,110304750000.0,-328759750000.0,-8614500000.0,242784750000.0,184281000000.0,20613250000.0,44508935000000.0,0.008737018964525625,127851750000.0,-42028750000.0,37366750000.0,-42447500000.0,-164799750000.0,124287000000.0,3564750000.0,5.353890979061977,True,-38.10239359592402,115.9,-4.6,-149.4,112.7,3.2,33.9,-38.5,2.7,110.0,-38.1,115.9,-4.6,-149.4,-38.1,112.7,3.2,33.9,-38.5,2.7,110.0,-38.10239359592402,265909000000.0,202116000000.0,-326430000000.0,-31041000000.0,293678000000.0,244959000000.0,20950000000.0,46476514000000.0,0.0108970473934526,-133840000000.0,1.0294458907304727,-66.21939876110748,33.0,7.4,-106.7,31.5,1.6,17.3,-9.9,0.5,31.0,-66.3,186926000000.0,85907000000.0,-294267000000.0,-25008000000.0,218256000000.0,168992000000.0,17934000000.0,42664128000000.0,0.0091467429683672,-17631000000.0,9.580979435664414,-20.523356653124893,169.7,-27.0,-163.3,162.5,7.3,3.3,-30.3,4.8,157.7,-20.6,False
VBB,Private_3,2021-Q4,968483000000.0,698793000000.0,32988000000.0,-323422000000.0,-403963000000.0,241098000000.0,50530156000000.0,0.0297081061646686,731781000000.0,4396000000.0,236702000000.0,241349250000.0,105897000000.0,-328041250000.0,-15128000000.0,207717000000.0,219175000000.0,22174250000.0,45582263000000.0,0.009903015729754376,490431750000.0,135201000000.0,4619250000.0,-388835000000.0,28985000000.0,479618000000.0,10813750000.0,10.296053416364433,False,127.67217201620443,463.1,-362.8,27.3,452.9,10.2,4.3,-367.2,5.1,447.8,127.6,463.1,-362.8,27.3,127.6,452.9,10.2,4.3,-367.2,5.1,447.8,127.67217201620443,332746000000.0,68276000000.0,-291393000000.0,-51062000000.0,77985000000.0,308568000000.0,24178000000.0,46957440000000.0,0.0138107300292822,172822000000.0,7.329580678140838,253.1226199543031,584.5,-563.7,232.4,571.6,12.9,-46.8,-516.9,3.7,567.9,253.2,109004000000.0,29055000000.0,-399973000000.0,18253000000.0,301771000000.0,85706000000.0,23298000000.0,44801916000000.0,0.0041976877245373,212043000000.0,12.01744571333769,729.7986577181208,2143.4,-1189.6,-224.0,2109.8,33.6,263.5,-1453.0,6.0,2103.8,729.8,False
VBB,Private_3,2022-Q1,493394000000.0,364290000000.0,24939000000.0,-306369000000.0,-73834000000.0,113191000000.0,51680631000000.0,0.0146397998737066,389229000000.0,9026000000.0,104165000000.0,397043500000.0,158907750000.0,-308903500000.0,-120682000000.0,191449750000.0,372446750000.0,24596750000.0,47014323000000.0,0.0162806203397872,-7814500000.0,-45716750000.0,2534500000.0,46848000000.0,-87284750000.0,-8156750000.0,342250000.0,9.456021429423838,True,-28.769364615633915,-4.9,31.1,-54.9,-5.1,0.2,1.6,29.5,4.7,-9.8,-28.7,-4.9,31.1,-54.9,-28.7,-5.1,0.2,1.6,29.5,4.7,-9.8,-28.769364615633915,731781000000.0,241098000000.0,-323422000000.0,-403963000000.0,236702000000.0,698793000000.0,32988000000.0,50530156000000.0,0.0297081061646686,-127907000000.0,2.251181179145015,-53.051871023401276,-142.1,144.0,-55.0,-138.7,-3.3,7.1,136.9,1.1,-139.8,-53.1,257738000000.0,124141000000.0,-294369000000.0,3338000000.0,157434000000.0,237467000000.0,20271000000.0,44093182000000.0,0.0107065977717454,-10950000000.0,15.844516914033694,-8.820615268122538,105.9,-71.8,-42.9,102.2,3.8,-9.7,-62.2,7.9,94.3,-8.8,False
VBB,Private_3,2022-Q2,688249000000.0,568424000000.0,25152000000.0,-319214000000.0,-94626000000.0,274409000000.0,56222256000000.0,0.0222102273563686,593576000000.0,179736000000.0,94673000000.0,429916250000.0,156170250000.0,-311903500000.0,-139975000000.0,178132500000.0,404152500000.0,25763750000.0,48911185250000.0,0.0172639208652775,163659750000.0,118238750000.0,-7310500000.0,45349000000.0,-83459500000.0,164271500000.0,-611750000.0,13.908173580306924,False,75.71144312056873,104.8,24.4,-53.5,105.2,-0.4,-4.7,29.1,7.0,98.2,75.7,104.8,24.4,-53.5,75.7,105.2,-0.4,-4.7,29.1,7.0,98.2,75.71144312056873,389229000000.0,113191000000.0,-306369000000.0,-73834000000.0,104165000000.0,364290000000.0,24939000000.0,51680631000000.0,0.0146397998737066,161218000000.0,8.417986072976898,142.43005185924676,180.6,-29.8,-8.4,180.3,0.1,-11.4,-18.4,4.2,176.1,142.4,265909000000.0,202116000000.0,-326430000000.0,-31041000000.0,293678000000.0,244959000000.0,20950000000.0,46476514000000.0,0.0108970473934526,72293000000.0,18.979276966997755,35.7680737794138,162.1,-27.9,-98.5,160.0,2.1,3.6,-31.5,9.5,150.5,35.7,False
VBB,Private_3,2022-Q3,558297000000.0,402966000000.0,31630000000.0,-369518000000.0,-40534000000.0,148245000000.0,57414974000000.0,0.0154545988511508,434596000000.0,24544000000.0,123701000000.0,511833000000.0,174243500000.0,-310099500000.0,-155871250000.0,128381250000.0,485018750000.0,26814250000.0,51347620750000.0,0.0200922158560065,-77237000000.0,-25998500000.0,-59418500000.0,115337250000.0,-4680250000.0,-82052750000.0,4815750000.0,11.157058663314025,True,-14.920786141233389,-44.3,32.1,-2.7,-47.1,2.8,-34.1,66.2,5.6,-52.7,-14.9,-44.3,32.1,-2.7,-14.9,-47.1,2.8,-34.1,66.2,5.6,-52.7,-14.920786141233389,593576000000.0,274409000000.0,-319214000000.0,-94626000000.0,94673000000.0,568424000000.0,25152000000.0,56222256000000.0,0.0222102273563686,-126164000000.0,2.0991676759456386,-45.97662613106713,-57.9,1.4,10.6,-60.3,2.3,-18.3,19.7,1.0,-61.3,-45.9,332746000000.0,68276000000.0,-291393000000.0,-51062000000.0,77985000000.0,308568000000.0,24178000000.0,46957440000000.0,0.0138107300292822,79969000000.0,20.038884987368405,117.12607651297675,149.2,-99.0,67.0,138.2,10.9,-114.4,15.5,10.0,128.2,117.2,False
VBB,Private_3,2022-Q4,577779000000.0,466537000000.0,37209000000.0,-372710000000.0,-91927000000.0,113142000000.0,63632966000000.0,0.0177443141946669,503746000000.0,39109000000.0,74033000000.0,537295500000.0,194235750000.0,-329630750000.0,-153239250000.0,139810250000.0,508618250000.0,28677250000.0,53962004250000.0,0.02050318306147365,-33549500000.0,-81093750000.0,-43079250000.0,61312250000.0,-65777250000.0,-42081250000.0,8531750000.0,16.447917337689024,False,-41.750167000668,-17.3,9.4,-33.9,-21.7,4.4,-22.2,31.6,8.2,-29.9,-41.8,-17.3,9.4,-33.9,-41.8,-21.7,4.4,-22.2,31.6,8.2,-29.9,-41.750167000668,434596000000.0,148245000000.0,-369518000000.0,-40534000000.0,123701000000.0,402966000000.0,31630000000.0,57414974000000.0,0.0154545988511508,-35103000000.0,10.273602343005589,-23.67904482444602,46.6,-36.8,-33.5,42.9,3.8,-2.2,-34.7,5.1,37.8,-23.7,731781000000.0,241098000000.0,-323422000000.0,-403963000000.0,236702000000.0,698793000000.0,32988000000.0,50530156000000.0,0.0297081061646686,-127956000000.0,22.954540433818902,-53.07219470920539,-94.6,109.0,-67.5,-96.3,1.8,-20.4,129.4,11.5,-107.8,-53.1,False
VBB,Private_3,2023-Q1,544913000000.0,479360000000.0,21636000000.0,-326784000000.0,-20789000000.0,197340000000.0,61515887000000.0,0.0182368917299827,500996000000.0,153423000000.0,43917000000.0,480286750000.0,162246750000.0,-341952750000.0,-75230250000.0,99143000000.0,450554250000.0,29732500000.0,57237706750000.0,0.017512235068973224,20709250000.0,35093250000.0,15168750000.0,54441250000.0,-55226000000.0,28805750000.0,-8096500000.0,7.205138160292518,True,21.629554983381794,12.8,42.9,-34.0,17.8,-5.0,9.3,33.5,3.6,14.2,21.7,12.8,42.9,-34.0,21.7,17.8,-5.0,9.3,33.5,3.6,14.2,21.629554983381794,503746000000.0,113142000000.0,-372710000000.0,-91927000000.0,74033000000.0,466537000000.0,37209000000.0,63632966000000.0,0.0177443141946669,84198000000.0,-3.3832974881519693,74.41798801506071,-2.5,103.4,-26.6,11.3,-13.8,40.6,62.9,-1.7,13.0,74.3,389229000000.0,113191000000.0,-306369000000.0,-73834000000.0,104165000000.0,364290000000.0,24939000000.0,51680631000000.0,0.0146397998737066,84149000000.0,17.377311906360937,74.34248305960722,98.7,28.8,-53.2,101.6,-2.9,-18.1,46.8,8.7,92.9,74.3,False
VBB,Private_3,2023-Q2,586155000000.0,448057000000.0,23714000000.0,-367075000000.0,-47511000000.0,171569000000.0,68532041000000.0,0.0165854840941635,471771000000.0,57185000000.0,114384000000.0,508228500000.0,183284000000.0,-347056500000.0,-61969000000.0,84081000000.0,479321750000.0,28906750000.0,59696520750000.0,0.01841150803304225,-36457500000.0,-11715000000.0,-20018500000.0,14458000000.0,30303000000.0,-31264750000.0,-5192750000.0,13.780892695694607,True,-6.391719953733005,-19.9,-3.0,16.5,-17.1,-2.8,-10.9,7.9,6.9,-24.0,-6.4,-19.9,-3.0,16.5,-6.4,-17.1,-2.8,-10.9,7.9,6.9,-24.0,-6.391719953733005,500996000000.0,197340000000.0,-326784000000.0,-20789000000.0,43917000000.0,479360000000.0,21636000000.0,61515887000000.0,0.0182368917299827,-25771000000.0,10.790105014206762,-13.059187189621973,-14.8,-34.0,35.7,-15.9,1.1,-20.4,-13.5,5.4,-21.3,-13.1,593576000000.0,274409000000.0,-319214000000.0,-94626000000.0,94673000000.0,568424000000.0,25152000000.0,56222256000000.0,0.0222102273563686,-102840000000.0,19.734446501670398,-37.47690491201091,-44.4,-0.3,7.2,-43.8,-0.5,-17.4,17.2,9.9,-53.7,-37.5,False
VBB,Private_3,2023-Q3,417746000000.0,348666000000.0,32458000000.0,-347823000000.0,-20280000000.0,49643000000.0,71241473000000.0,0.0119338172787865,381124000000.0,13021000000.0,36622000000.0,477777250000.0,157574000000.0,-359021750000.0,-50190250000.0,89008750000.0,449230000000.0,28547250000.0,62773967000000.0,0.017005322217490976,-96653250000.0,-107931000000.0,11198750000.0,29910250000.0,-52386750000.0,-100564000000.0,3910750000.0,12.636612617173066,False,-68.49543706449033,-61.4,26.1,-33.2,-63.8,2.5,7.1,19.0,6.3,-70.1,-68.5,-61.4,26.1,-33.2,-68.5,-63.8,2.5,7.1,19.0,6.3,-70.1,-68.49543706449033,471771000000.0,171569000000.0,-367075000000.0,-47511000000.0,114384000000.0,448057000000.0,23714000000.0,68532041000000.0,0.0165854840941635,-121926000000.0,3.876889007741481,-71.06528568680822,-52.8,27.1,-45.3,-57.9,5.1,11.2,15.8,1.9,-59.8,-71.0,434596000000.0,148245000000.0,-369518000000.0,-40534000000.0,123701000000.0,402966000000.0,31630000000.0,57414974000000.0,0.0154545988511508,-98602000000.0,21.49367454551267,-66.51286721305947,-36.0,28.3,-58.7,-36.6,0.5,14.6,13.6,10.7,-47.3,-66.4,False
VBB,Private_3,2023-Q4,848022000000.0,723815000000.0,25540000000.0,-431719000000.0,-22690000000.0,393613000000.0,80754430000000.0,0.0226452416709989,749355000000.0,294946000000.0,98667000000.0,464409250000.0,132923500000.0,-353598000000.0,-45126750000.0,67239000000.0,435655000000.0,28754250000.0,66230591750000.0,0.0161251268243999,284945750000.0,260689500000.0,-78121000000.0,22436750000.0,31428000000.0,288160000000.0,-3214250000.0,19.762337790721183,False,196.11994869229295,214.4,-42.0,23.7,216.7,-2.4,-58.8,16.9,9.9,206.8,196.1,214.4,-42.0,23.7,196.1,216.7,-2.4,-58.8,16.9,9.9,206.8,196.11994869229295,381124000000.0,49643000000.0,-347823000000.0,-20280000000.0,36622000000.0,348666000000.0,32458000000.0,71241473000000.0,0.0119338172787865,343970000000.0,12.51738607717604,692.8872147130511,742.1,-173.9,124.7,755.9,-13.9,-169.1,-4.9,6.3,749.6,692.9,503746000000.0,113142000000.0,-372710000000.0,-91927000000.0,74033000000.0,466537000000.0,37209000000.0,63632966000000.0,0.0177443141946669,280471000000.0,23.716009117582534,247.89291333015152,217.2,8.9,21.8,227.3,-10.4,-52.1,61.2,11.9,215.4,247.9,False
VBB,Private_3,2024-Q1,513582000000.0,449994000000.0,33814000000.0,-349746000000.0,-90441000000.0,73395000000.0,81488467000000.0,0.0133769813705548,483808000000.0,43621000000.0,29774000000.0,525811500000.0,203041250000.0,-368350250000.0,-27817500000.0,73397500000.0,499974500000.0,25837000000.0,70510957750000.0,0.0173503586934829,-42003500000.0,-129646250000.0,18604250000.0,-62623500000.0,-43623500000.0,-49980500000.0,7977000000.0,14.444145782860932,False,-63.852172895901695,-20.7,-21.7,-21.5,-24.6,4.0,9.2,-30.8,7.2,-31.8,-63.9,-20.7,-21.7,-21.5,-63.9,-24.6,4.0,9.2,-30.8,7.2,-31.8,-63.852172895901695,749355000000.0,393613000000.0,-431719000000.0,-22690000000.0,98667000000.0,723815000000.0,25540000000.0,80754430000000.0,0.0226452416709989,-320218000000.0,0.9048618011301907,-81.35351220615172,-67.4,3.6,-17.5,-69.6,2.1,20.8,-17.2,0.5,-70.1,-81.3,500996000000.0,197340000000.0,-326784000000.0,-20789000000.0,43917000000.0,479360000000.0,21636000000.0,61515887000000.0,0.0182368917299827,-123945000000.0,27.932827835437795,-62.80784432958346,-8.7,-46.9,-7.2,-14.9,6.2,-11.6,-35.3,14.0,-28.9,-62.8,False
VBB,Private_3,2024-Q2,857490000000.0,810891000000.0,29771000000.0,-378444000000.0,-141900000000.0,337146000000.0,88999429000000.0,0.023597358422608,840662000000.0,320318000000.0,16828000000.0,521514500000.0,172055000000.0,-374090750000.0,-45230500000.0,69861750000.0,492633000000.0,28881500000.0,75504102750000.0,0.016135381103625925,319147500000.0,165091000000.0,-4353250000.0,-96669500000.0,-53033750000.0,318258000000.0,889500000.0,16.40733923027157,False,95.95245706314842,185.5,-58.7,-30.8,185.0,0.5,-2.5,-56.2,8.2,176.8,96.0,185.5,-58.7,-30.8,96.0,185.0,0.5,-2.5,-56.2,8.2,176.8,95.95245706314842,483808000000.0,73395000000.0,-349746000000.0,-90441000000.0,29774000000.0,449994000000.0,33814000000.0,81488467000000.0,0.0133769813705548,263751000000.0,8.811138123260081,359.358266911915,486.2,-109.2,-17.6,491.6,-5.4,-39.2,-70.1,4.4,487.2,359.4,471771000000.0,171569000000.0,-367075000000.0,-47511000000.0,114384000000.0,448057000000.0,23714000000.0,68532041000000.0,0.0165854840941635,165577000000.0,25.98514188942692,96.50752758365438,215.0,-61.7,-56.8,211.4,3.6,-6.7,-55.0,13.0,198.4,96.5,False
VBB,Private_3,2024-Q3,916308000000.0,852093000000.0,46269000000.0,-374311000000.0,-132169000000.0,409828000000.0,91953295000000.0,0.0236469243475503,898362000000.0,391882000000.0,17946000000.0,613737250000.0,213449250000.0,-376933000000.0,-68827750000.0,45472750000.0,583341500000.0,30395750000.0,80620949750000.0,0.01788834968573705,284624750000.0,196378750000.0,2622000000.0,-63341250000.0,-27526750000.0,268751500000.0,15873250000.0,13.133298385766224,False,92.00254861518604,133.3,-28.4,-12.9,126.0,7.5,1.2,-29.7,6.6,119.4,92.0,133.3,-28.4,-12.9,92.0,126.0,7.5,1.2,-29.7,6.6,119.4,92.00254861518604,840662000000.0,337146000000.0,-378444000000.0,-141900000000.0,16828000000.0,810891000000.0,29771000000.0,88999429000000.0,0.023597358422608,72682000000.0,3.264793073797552,21.558019374395663,17.1,4.1,0.3,12.2,4.9,1.2,2.9,1.6,10.6,21.5,381124000000.0,49643000000.0,-347823000000.0,-20280000000.0,36622000000.0,348666000000.0,32458000000.0,71241473000000.0,0.0119338172787865,360185000000.0,25.382948551389834,725.5504300707048,1041.9,-278.6,-37.7,1014.3,27.6,-53.7,-225.6,12.7,1001.6,725.6,False
